,fecha,comunidad_autonoma,tmed,tmax,velmedia,sol,generation,inst_Solar_térmica
36880,2020-08-10,REGION DE MURCIA,28.25,35.16,3.067,5.0,91.364,31.4
36881,2020-08-11,ANDALUCIA,26.461,32.307,3.652,4.0,4001.72,1000.02
36886,2020-08-11,CASTILLA-LA MANCHA,22.712,30.247,3.053,2.0,1346.733,349.4
36887,2020-08-11,CATALUNA,26.462,32.479,2.354,3.0,134.673,24.29
36890,2020-08-11,COMUNITAT VALENCIANA,26.1,30.586,3.407,3.0,163.532,49.9
36891,2020-08-11,EXTREMADURA,25.29,32.305,3.28,4.0,3895.906,849.0
36898,2020-08-11,REGION DE MURCIA,28.13,32.57,4.289,4.0,67.337,31.4
36899,2020-08-12,ANDALUCIA,24.404,29.856,3.465,5.0,7233.927,1000.02
36904,2020-08-12,CASTILLA-LA MANCHA,21.447,29.086,2.392,5.0,2434.495,349.4
36905,2020-08-12,CATALUNA,26.104,31.675,2.933,4.0,243.449,24.29
36908,2020-08-12,COMUNITAT VALENCIANA,26.361,32.681,2.771,5.0,295.617,49.9
36909,2020-08-12,EXTREMADURA,23.214,29.425,2.325,5.0,7042.645,849.0
36916,2020-08-12,REGION DE MURCIA,27.37,33.38,2.656,5.0,121.725,31.4
36917,2020-08-13,ANDALUCIA,24.546,31.386,2.693,5.0,10486.371,1000.02
36922,2020-08-13,CASTILLA-LA MANCHA,23.308,31.461,1.667,5.0,3529.067,349.4
36923,2020-08-13,CATALUNA,25.704,31.792,2.558,5.0,352.907,24.29
36926,2020-08-13,COMUNITAT VALENCIANA,26.317,32.728,2.497,5.0,428.53,49.9
36927,2020-08-13,EXTREMADURA,24.968,33.234,2.164,5.0,10209.087,849.0
36934,2020-08-13,REGION DE MURCIA,27.45,34.4,2.089,5.0,176.453,31.4
36935,2020-08-14,ANDALUCIA,25.121,32.164,3.026,5.0,11481.642,1000.02
36940,2020-08-14,CASTILLA-LA MANCHA,24.525,32.969,2.043,5.0,3864.014,349.4
36941,2020-08-14,CATALUNA,24.817,30.142,2.596,4.0,386.401,24.29
36944,2020-08-14,COMUNITAT VALENCIANA,25.3,30.642,2.895,5.0,469.202,49.9
36945,2020-08-14,EXTREMADURA,24.376,33.11,2.815,5.0,11178.041,849.0
36952,2020-08-14,REGION DE MURCIA,25.91,32.51,2.844,5.0,193.201,31.4
36953,2020-08-15,ANDALUCIA,24.228,30.633,3.666,5.0,11974.439,1000.02
36958,2020-08-15,CASTILLA-LA MANCHA,23.423,30.734,2.845,5.0,4029.859,349.4
36959,2020-08-15,CATALUNA,24.992,30.95,2.971,5.0,402.986,24.29
36962,2020-08-15,COMUNITAT VALENCIANA,25.4,31.133,2.772,5.0,489.34,49.9
36963,2020-08-15,EXTREMADURA,21.96,29.392,3.544,5.0,11657.807,849.0
36970,2020-08-15,REGION DE MURCIA,26.47,33.46,2.711,5.0,201.493,31.4
36971,2020-08-16,ANDALUCIA,23.633,30.11,3.413,5.0,12285.038,1000.02
36976,2020-08-16,CASTILLA-LA MANCHA,21.471,29.24,2.623,5.0,4134.388,349.4
36977,2020-08-16,CATALUNA,24.442,30.221,3.079,5.0,413.439,24.29
36980,2020-08-16,COMUNITAT VALENCIANA,25.525,32.511,2.739,5.0,502.033,49.9
36981,2020-08-16,EXTREMADURA,21.916,29.572,3.522,5.0,11960.193,849.0
36988,2020-08-16,REGION DE MURCIA,27.65,34.41,2.833,5.0,206.719,31.4
36989,2020-08-17,ANDALUCIA,24.507,31.595,2.915,5.0,11620.548,1000.02
36994,2020-08-17,CASTILLA-LA MANCHA,22.23,29.908,2.743,5.0,3910.761,349.4
36995,2020-08-17,CATALUNA,23.221,29.579,2.658,5.0,391.076,24.29
36998,2020-08-17,COMUNITAT VALENCIANA,25.25,31.886,2.832,5.0,474.878,49.9
36999,2020-08-17,EXTREMADURA,23.79,30.7,3.365,5.0,11313.274,849.0
37006,2020-08-17,REGION DE MURCIA,27.13,35.2,2.722,5.0,195.538,31.4
37007,2020-08-18,ANDALUCIA,26.227,33.903,2.422,5.0,9849.508,1000.02
37012,2020-08-18,CASTILLA-LA MANCHA,23.747,31.281,1.62,4.0,3314.738,349.4
37013,2020-08-18,CATALUNA,23.912,28.725,2.204,2.0,331.474,24.29
37016,2020-08-18,COMUNITAT VALENCIANA,24.964,31.328,2.46,5.0,402.504,49.9
37017,2020-08-18,EXTREMADURA,25.465,32.755,2.425,5.0,9589.064,849.0
37024,2020-08-18,REGION DE MURCIA,26.85,34.76,2.178,5.0,165.737,31.4
37025,2020-08-19,ANDALUCIA,27.02,34.306,2.827,5.0,11205.081,1000.02
37030,2020-08-19,CASTILLA-LA MANCHA,25.079,34.071,2.385,5.0,3770.941,349.4
37031,2020-08-19,CATALUNA,25.075,32.5,3.383,5.0,377.094,24.29
37034,2020-08-19,COMUNITAT VALENCIANA,26.35,32.894,2.675,5.0,457.9,49.9
37035,2020-08-19,EXTREMADURA,25.376,34.954,2.88,5.0,10908.793,849.0
37042,2020-08-19,REGION DE MURCIA,26.38,33.95,2.4,5.0,188.547,31.4
37043,2020-08-20,ANDALUCIA,26.198,33.935,2.68,5.0,10552.733,1000.02
37048,2020-08-20,CASTILLA-LA MANCHA,25.627,35.24,2.556,5.0,3551.401,349.4
37049,2020-08-20,CATALUNA,25.933,32.938,2.971,5.0,355.14,24.29
37052,2020-08-20,COMUNITAT VALENCIANA,25.783,32.436,2.586,5.0,431.241,49.9
37053,2020-08-20,EXTREMADURA,25.406,34.475,2.895,5.0,10273.695,849.0
37060,2020-08-20,REGION DE MURCIA,26.9,34.1,2.1,5.0,177.57,31.4
37061,2020-08-21,ANDALUCIA,26.212,33.762,2.537,5.0,9557.897,1000.02
37066,2020-08-21,CASTILLA-LA MANCHA,25.725,34.434,2.697,5.0,3216.6,349.4
37067,2020-08-21,CATALUNA,26.479,33.712,2.254,5.0,321.66,24.29
37070,2020-08-21,COMUNITAT VALENCIANA,27.197,33.233,2.393,5.0,390.587,49.9
37071,2020-08-21,EXTREMADURA,25.925,31.666,2.724,4.0,9305.165,849.0
37078,2020-08-21,REGION DE MURCIA,28.82,35.51,2.456,5.0,160.83,31.4
37079,2020-08-22,ANDALUCIA,27.301,35.24,2.399,5.0,11202.845,1000.02
37084,2020-08-22,CASTILLA-LA MANCHA,26.033,34.354,1.938,5.0,3770.188,349.4
37085,2020-08-22,CATALUNA,26.346,32.446,2.758,5.0,377.019,24.29
37088,2020-08-22,COMUNITAT VALENCIANA,26.592,32.519,2.707,5.0,457.809,49.9
37089,2020-08-22,EXTREMADURA,25.566,34.823,2.144,5.0,10906.616,849.0
37096,2020-08-22,REGION DE MURCIA,28.26,35.68,2.789,5.0,188.509,31.4
37097,2020-08-23,ANDALUCIA,27.452,35.152,2.783,5.0,11982.536,1000.02
37102,2020-08-23,CASTILLA-LA MANCHA,25.144,33.954,1.879,5.0,4032.584,349.4
37103,2020-08-23,CATALUNA,24.275,30.334,3.129,5.0,403.258,24.29
37106,2020-08-23,COMUNITAT VALENCIANA,25.361,29.617,2.641,4.0,489.671,49.9
37107,2020-08-23,EXTREMADURA,26.06,35.852,2.204,5.0,11665.69,849.0
37114,2020-08-23,REGION DE MURCIA,27.91,32.66,2.778,5.0,201.629,31.4
37115,2020-08-24,ANDALUCIA,26.958,33.934,2.476,5.0,11507.371,1000.02
37120,2020-08-24,CASTILLA-LA MANCHA,25.903,34.027,1.95,5.0,3872.673,349.4
37121,2020-08-24,CATALUNA,23.679,30.033,2.842,5.0,387.267,24.29
37124,2020-08-24,COMUNITAT VALENCIANA,25.797,30.8,2.663,4.0,470.253,49.9
37125,2020-08-24,EXTREMADURA,27.584,37.683,1.728,5.0,11203.09,849.0
37132,2020-08-24,REGION DE MURCIA,27.9,32.22,2.675,5.0,193.634,31.4
37133,2020-08-25,ANDALUCIA,27.793,35.092,2.375,5.0,11132.705,1000.02
37138,2020-08-25,CASTILLA-LA MANCHA,26.839,36.263,2.017,5.0,3746.584,349.4
37139,2020-08-25,CATALUNA,25.221,32.954,2.7,5.0,374.658,24.29
37142,2020-08-25,COMUNITAT VALENCIANA,26.725,33.006,2.565,5.0,454.942,49.9
37143,2020-08-25,EXTREMADURA,28.585,38.57,1.878,5.0,10838.331,849.0
37150,2020-08-25,REGION DE MURCIA,27.36,33.87,2.111,5.0,187.329,31.4
37151,2020-08-26,ANDALUCIA,28.071,35.8,2.216,5.0,11219.869,1000.02
37156,2020-08-26,CASTILLA-LA MANCHA,27.43,37.093,2.043,5.0,3775.918,349.4
37157,2020-08-26,CATALUNA,26.258,32.633,2.546,5.0,377.592,24.29
37160,2020-08-26,COMUNITAT VALENCIANA,26.658,32.947,2.28,5.0,458.504,49.9
37161,2020-08-26,EXTREMADURA,28.814,38.82,2.274,5.0,10923.19,849.0
37168,2020-08-26,REGION DE MURCIA,27.65,35.03,2.033,5.0,188.796,31.4
37169,2020-08-27,ANDALUCIA,28.436,36.114,2.75,5.0,10310.033,1000.02
37174,2020-08-27,CASTILLA-LA MANCHA,27.445,37.129,1.852,5.0,3469.722,349.4
37175,2020-08-27,CATALUNA,26.267,32.217,2.358,5.0,346.972,24.29
37178,2020-08-27,COMUNITAT VALENCIANA,26.601,32.863,2.367,5.0,421.323,49.9
37179,2020-08-27,EXTREMADURA,28.702,37.692,2.854,5.0,10037.411,849.0
37186,2020-08-27,REGION DE MURCIA,27.75,35.27,2.489,5.0,173.486,31.4
37187,2020-08-28,ANDALUCIA,26.585,33.184,3.82,5.0,9047.334,1000.02
37192,2020-08-28,CASTILLA-LA MANCHA,25.446,32.989,3.276,5.0,3044.776,349.4
37193,2020-08-28,CATALUNA,24.229,30.483,2.946,3.0,304.478,24.29
37196,2020-08-28,COMUNITAT VALENCIANA,25.938,31.917,2.421,5.0,369.723,49.9
37197,2020-08-28,EXTREMADURA,25.129,32.207,4.8,5.0,8808.102,849.0
37204,2020-08-28,REGION DE MURCIA,27.5,34.56,2.322,5.0,152.239,31.4
37205,2020-08-29,ANDALUCIA,22.478,28.333,4.148,5.0,10485.651,1000.02
37210,2020-08-29,CASTILLA-LA MANCHA,18.633,24.293,3.402,5.0,3528.825,349.4
37211,2020-08-29,CATALUNA,18.896,23.496,2.467,2.0,352.882,24.29
37214,2020-08-29,COMUNITAT VALENCIANA,21.83,26.679,3.465,3.0,428.5,49.9
37215,2020-08-29,EXTREMADURA,20.476,27.364,4.084,5.0,10208.386,849.0
37222,2020-08-29,REGION DE MURCIA,26.0,32.18,2.956,5.0,176.441,31.4
37223,2020-08-30,ANDALUCIA,22.74,29.616,2.501,5.0,10572.228,1000.02
37228,2020-08-30,CASTILLA-LA MANCHA,16.431,24.13,2.017,5.0,3557.961,349.4
37229,2020-08-30,CATALUNA,18.429,24.967,3.05,5.0,355.796,24.29
37232,2020-08-30,COMUNITAT VALENCIANA,19.917,25.458,3.158,5.0,432.038,49.9
37233,2020-08-30,EXTREMADURA,20.904,28.588,2.102,5.0,10292.674,849.0
37240,2020-08-30,REGION DE MURCIA,22.66,28.38,2.633,5.0,177.898,31.4
37241,2020-08-31,ANDALUCIA,23.219,30.201,2.919,5.0,10966.892,1000.02
37246,2020-08-31,CASTILLA-LA MANCHA,17.748,27.074,1.465,5.0,3690.781,349.4
37247,2020-08-31,CATALUNA,18.788,25.904,2.638,5.0,369.078,24.29
37250,2020-08-31,COMUNITAT VALENCIANA,20.472,26.833,2.677,5.0,448.166,49.9
37251,2020-08-31,EXTREMADURA,22.182,31.156,1.965,5.0,10676.902,849.0
37258,2020-08-31,REGION DE MURCIA,22.52,28.67,2.644,5.0,184.539,31.4
37259,2020-09-01,ANDALUCIA,22.734,29.057,2.133,3.0,4589.506,1000.02
37264,2020-09-01,CASTILLA-LA MANCHA,19.925,27.781,1.415,3.0,1507.981,349.4
37265,2020-09-01,CATALUNA,19.45,25.642,2.042,3.0,218.548,24.29
37268,2020-09-01,COMUNITAT VALENCIANA,20.814,26.306,2.167,3.0,218.548,49.9
37269,2020-09-01,EXTREMADURA,24.456,32.538,2.13,4.0,4283.539,849.0
37276,2020-09-01,REGION DE MURCIA,22.17,27.65,1.589,3.0,87.419,31.4
37277,2020-09-02,ANDALUCIA,23.222,30.246,2.317,5.0,9531.372,1000.02
37282,2020-09-02,CASTILLA-LA MANCHA,21.005,29.466,1.722,5.0,3131.737,349.4
37283,2020-09-02,CATALUNA,20.612,26.871,2.638,5.0,453.875,24.29
37286,2020-09-02,COMUNITAT VALENCIANA,22.075,27.656,2.623,5.0,453.875,49.9
37287,2020-09-02,EXTREMADURA,24.248,34.085,1.732,5.0,8895.947,849.0
37294,2020-09-02,REGION DE MURCIA,24.07,29.34,2.233,5.0,181.55,31.4
37295,2020-09-03,ANDALUCIA,24.621,31.659,3.441,5.0,11053.391,1000.02
37300,2020-09-03,CASTILLA-LA MANCHA,22.291,31.359,2.015,5.0,3631.829,349.4
37301,2020-09-03,CATALUNA,21.467,28.688,2.2,5.0,526.352,24.29
37304,2020-09-03,COMUNITAT VALENCIANA,22.481,28.636,2.764,5.0,526.352,49.9
37305,2020-09-03,EXTREMADURA,25.836,35.75,1.784,5.0,10316.498,849.0
37312,2020-09-03,REGION DE MURCIA,24.044,29.69,2.6,5.0,210.541,31.4
37313,2020-09-04,ANDALUCIA,25.271,32.236,3.172,5.0,10866.133,1000.02
37318,2020-09-04,CASTILLA-LA MANCHA,23.002,31.412,2.384,5.0,3570.301,349.4
37319,2020-09-04,CATALUNA,22.512,29.588,2.108,5.0,517.435,24.29
37322,2020-09-04,COMUNITAT VALENCIANA,22.494,28.569,2.733,5.0,517.435,49.9
37323,2020-09-04,EXTREMADURA,27.142,35.994,1.902,5.0,10141.724,849.0
37330,2020-09-04,REGION DE MURCIA,23.6,29.48,3.244,5.0,206.974,31.4
37331,2020-09-05,ANDALUCIA,25.179,32.395,2.522,5.0,10988.111,1000.02
37336,2020-09-05,CASTILLA-LA MANCHA,23.604,32.967,1.717,5.0,3610.379,349.4
37337,2020-09-05,CATALUNA,23.375,29.838,2.279,5.0,523.243,24.29
37340,2020-09-05,COMUNITAT VALENCIANA,22.788,28.998,2.475,5.0,523.243,49.9
37341,2020-09-05,EXTREMADURA,27.184,36.526,1.503,5.0,10255.57,849.0
37348,2020-09-05,REGION DE MURCIA,24.21,30.35,2.422,5.0,209.297,31.4
37349,2020-09-06,ANDALUCIA,25.484,32.52,2.748,5.0,10327.962,1000.02
37354,2020-09-06,CASTILLA-LA MANCHA,23.761,32.412,1.884,5.0,3393.473,349.4
37355,2020-09-06,CATALUNA,22.529,28.504,2.696,5.0,491.808,24.29
37358,2020-09-06,COMUNITAT VALENCIANA,22.923,28.887,2.383,5.0,491.808,49.9
37359,2020-09-06,EXTREMADURA,27.559,36.904,1.692,5.0,9639.431,849.0
37366,2020-09-06,REGION DE MURCIA,24.37,30.18,2.111,5.0,196.723,31.4
37367,2020-09-07,ANDALUCIA,25.382,32.303,2.505,5.0,9316.919,1000.02
37372,2020-09-07,CASTILLA-LA MANCHA,20.697,27.5,2.872,5.0,3061.273,349.4
37373,2020-09-07,CATALUNA,19.058,24.732,2.729,4.0,443.663,24.29
37376,2020-09-07,COMUNITAT VALENCIANA,20.85,25.161,3.378,3.0,443.663,49.9
37377,2020-09-07,EXTREMADURA,26.454,34.531,2.624,5.0,8695.791,849.0
37384,2020-09-07,REGION DE MURCIA,23.74,29.03,2.856,4.0,177.465,31.4
37385,2020-09-08,ANDALUCIA,24.5,29.761,3.412,5.0,9235.434,1000.02
37390,2020-09-08,CASTILLA-LA MANCHA,19.055,26.896,2.713,5.0,3034.5,349.4
37391,2020-09-08,CATALUNA,19.446,26.654,2.796,3.0,439.783,24.29
37394,2020-09-08,COMUNITAT VALENCIANA,20.392,25.867,2.486,4.0,439.783,49.9
37395,2020-09-08,EXTREMADURA,24.126,31.506,2.786,5.0,8619.739,849.0
37402,2020-09-08,REGION DE MURCIA,22.8,27.55,3.044,4.0,175.913,31.4
37403,2020-09-09,ANDALUCIA,24.178,30.544,2.282,5.0,9606.783,1000.02
37408,2020-09-09,CASTILLA-LA MANCHA,20.371,28.558,1.425,5.0,3156.514,349.4
37409,2020-09-09,CATALUNA,20.071,24.734,2.046,2.0,457.466,24.29
37412,2020-09-09,COMUNITAT VALENCIANA,21.019,26.542,2.442,4.0,457.466,49.9
37413,2020-09-09,EXTREMADURA,24.52,32.89,1.778,5.0,8966.33,849.0
37420,2020-09-09,REGION DE MURCIA,22.72,29.29,2.222,5.0,182.986,31.4
37421,2020-09-10,ANDALUCIA,24.76,31.842,1.975,5.0,9729.465,1000.02
37426,2020-09-10,CASTILLA-LA MANCHA,21.367,30.125,1.483,5.0,3196.824,349.4
37427,2020-09-10,CATALUNA,21.208,27.496,2.375,4.0,463.308,24.29
37430,2020-09-10,COMUNITAT VALENCIANA,22.261,28.253,2.155,5.0,463.308,49.9
37431,2020-09-10,EXTREMADURA,25.335,34.785,1.472,5.0,9080.834,849.0
37438,2020-09-10,REGION DE MURCIA,23.29,29.73,2.078,5.0,185.323,31.4
37439,2020-09-11,ANDALUCIA,25.075,32.157,2.493,5.0,7082.258,1000.02
37444,2020-09-11,CASTILLA-LA MANCHA,22.671,31.883,1.258,5.0,2327.027,349.4
37445,2020-09-11,CATALUNA,23.0,30.204,2.112,5.0,337.25,24.29
37448,2020-09-11,COMUNITAT VALENCIANA,23.164,30.217,2.413,5.0,337.25,49.9
37449,2020-09-11,EXTREMADURA,26.185,35.56,1.543,5.0,6610.107,849.0
37456,2020-09-11,REGION DE MURCIA,24.05,31.41,2.433,5.0,134.9,31.4
37457,2020-09-12,ANDALUCIA,26.272,33.703,2.946,5.0,6442.634,1000.02
37462,2020-09-12,CASTILLA-LA MANCHA,23.894,32.755,1.896,5.0,2116.865,349.4
37463,2020-09-12,CATALUNA,23.529,31.004,1.742,5.0,306.792,24.29
37466,2020-09-12,COMUNITAT VALENCIANA,23.613,30.193,2.365,5.0,306.792,49.9
37467,2020-09-12,EXTREMADURA,27.138,36.412,2.368,5.0,6013.125,849.0
37474,2020-09-12,REGION DE MURCIA,24.62,31.99,2.189,5.0,122.717,31.4
37475,2020-09-13,ANDALUCIA,26.728,32.223,3.431,4.0,3476.387,1000.02
37480,2020-09-13,CASTILLA-LA MANCHA,23.873,32.27,2.745,5.0,1142.241,349.4
37481,2020-09-13,CATALUNA,23.837,31.712,1.979,5.0,165.542,24.29
37484,2020-09-13,COMUNITAT VALENCIANA,23.876,30.313,2.447,5.0,165.542,49.9
37485,2020-09-13,EXTREMADURA,28.528,35.86,3.226,4.0,3244.628,849.0
37492,2020-09-13,REGION DE MURCIA,24.16,30.37,2.689,5.0,66.217,31.4
37493,2020-09-14,ANDALUCIA,25.532,30.884,3.063,3.0,3345.347,1000.02
37498,2020-09-14,CASTILLA-LA MANCHA,23.131,30.969,2.57,4.0,1099.185,349.4
37499,2020-09-14,CATALUNA,23.054,30.262,2.196,5.0,159.302,24.29
37502,2020-09-14,COMUNITAT VALENCIANA,23.133,28.769,2.448,5.0,159.302,49.9
37503,2020-09-14,EXTREMADURA,26.606,32.898,2.894,4.0,3122.324,849.0
37510,2020-09-14,REGION DE MURCIA,24.13,30.06,2.622,5.0,63.721,31.4
37511,2020-09-15,ANDALUCIA,24.53,30.465,2.293,5.0,6494.05,1000.02
37516,2020-09-15,CASTILLA-LA MANCHA,23.216,29.989,1.769,4.0,2133.759,349.4
37517,2020-09-15,CATALUNA,22.987,29.771,2.258,5.0,309.24,24.29
37520,2020-09-15,COMUNITAT VALENCIANA,24.325,29.615,2.386,5.0,309.24,49.9
37521,2020-09-15,EXTREMADURA,23.846,30.835,1.642,5.0,6061.113,849.0
37528,2020-09-15,REGION DE MURCIA,25.64,31.67,2.211,5.0,123.696,31.4
37529,2020-09-16,ANDALUCIA,23.812,29.869,2.261,3.0,2374.026,1000.02
37534,2020-09-16,CASTILLA-LA MANCHA,23.318,31.251,2.007,4.0,780.037,349.4
37535,2020-09-16,CATALUNA,23.462,30.096,1.938,5.0,113.049,24.29
37538,2020-09-16,COMUNITAT VALENCIANA,23.836,29.583,2.13,5.0,113.049,49.9
37539,2020-09-16,EXTREMADURA,23.015,30.52,1.805,3.0,2215.757,849.0
37546,2020-09-16,REGION DE MURCIA,24.93,30.95,2.211,4.0,45.22,31.4
37547,2020-09-17,ANDALUCIA,24.495,28.791,3.622,2.0,373.148,1000.02
37552,2020-09-17,CASTILLA-LA MANCHA,22.109,27.101,2.495,2.0,122.606,349.4
37553,2020-09-17,CATALUNA,22.812,28.912,1.925,2.0,17.769,24.29
37556,2020-09-17,COMUNITAT VALENCIANA,23.919,28.29,2.317,2.0,17.769,49.9
37557,2020-09-17,EXTREMADURA,22.715,27.57,3.584,2.0,348.271,849.0
37564,2020-09-17,REGION DE MURCIA,25.66,29.68,2.022,2.0,7.108,31.4
37565,2020-09-18,ANDALUCIA,22.094,25.744,4.469,3.0,462.932,1000.02
37570,2020-09-18,CASTILLA-LA MANCHA,18.484,22.304,2.536,1.0,152.106,349.4
37571,2020-09-18,CATALUNA,20.4,23.429,2.133,1.0,22.044,24.29
37574,2020-09-18,COMUNITAT VALENCIANA,20.9,24.01,2.518,1.0,22.044,49.9
37575,2020-09-18,EXTREMADURA,19.166,22.816,3.838,2.0,432.07,849.0
37582,2020-09-18,REGION DE MURCIA,21.91,25.11,2.122,2.0,8.818,31.4
37583,2020-09-19,ANDALUCIA,20.92,25.16,3.056,3.0,3094.641,1000.02
37588,2020-09-19,CASTILLA-LA MANCHA,17.642,21.664,3.308,3.0,1016.81,349.4
37589,2020-09-19,CATALUNA,21.769,26.994,2.242,4.0,147.364,24.29
37592,2020-09-19,COMUNITAT VALENCIANA,22.579,28.799,2.615,5.0,147.364,49.9
37593,2020-09-19,EXTREMADURA,20.096,23.864,3.276,3.0,2888.331,849.0
37600,2020-09-19,REGION DE MURCIA,23.04,29.61,2.056,5.0,58.946,31.4
37601,2020-09-20,ANDALUCIA,21.046,26.525,2.189,4.0,3520.616,1000.02
37606,2020-09-20,CASTILLA-LA MANCHA,18.384,22.909,2.37,3.0,1156.774,349.4
37607,2020-09-20,CATALUNA,21.017,26.696,2.35,4.0,167.648,24.29
37610,2020-09-20,COMUNITAT VALENCIANA,22.706,28.357,2.528,4.0,167.648,49.9
37611,2020-09-20,EXTREMADURA,21.106,25.706,2.714,3.0,3285.908,849.0
37618,2020-09-20,REGION DE MURCIA,23.17,29.44,2.067,5.0,67.059,31.4
37619,2020-09-21,ANDALUCIA,22.628,28.33,2.065,4.0,5364.401,1000.02
37624,2020-09-21,CASTILLA-LA MANCHA,18.755,24.934,1.645,4.0,1762.589,349.4
37625,2020-09-21,CATALUNA,20.2,24.74,1.8,2.0,255.448,24.29
37628,2020-09-21,COMUNITAT VALENCIANA,22.474,28.219,1.916,4.0,255.448,49.9
37629,2020-09-21,EXTREMADURA,20.224,26.536,2.255,5.0,5006.774,849.0
37636,2020-09-21,REGION DE MURCIA,23.48,29.42,1.911,4.0,102.179,31.4
37637,2020-09-22,ANDALUCIA,22.107,28.33,2.213,5.0,5306.707,1000.02
37642,2020-09-22,CASTILLA-LA MANCHA,18.627,25.705,1.937,5.0,1743.632,349.4
37643,2020-09-22,CATALUNA,19.879,25.425,2.096,4.0,252.7,24.29
37646,2020-09-22,COMUNITAT VALENCIANA,21.938,27.792,2.281,4.0,252.7,49.9
37647,2020-09-22,EXTREMADURA,20.698,27.056,2.208,5.0,4952.926,849.0
37654,2020-09-22,REGION DE MURCIA,23.28,29.85,2.111,4.0,101.08,31.4
37655,2020-09-23,ANDALUCIA,22.483,27.603,2.857,4.0,3071.347,1000.02
37660,2020-09-23,CASTILLA-LA MANCHA,19.558,24.673,2.638,3.0,1009.157,349.4
37661,2020-09-23,CATALUNA,20.498,27.312,2.35,4.0,146.255,24.29
37664,2020-09-23,COMUNITAT VALENCIANA,23.032,28.869,2.043,3.0,146.255,49.9
37665,2020-09-23,EXTREMADURA,21.2,25.11,2.48,3.0,2866.59,849.0
37672,2020-09-23,REGION DE MURCIA,24.13,30.42,2.1,4.0,58.502,31.4
37673,2020-09-24,ANDALUCIA,23.433,28.659,2.519,3.0,785.947,1000.02
37678,2020-09-24,CASTILLA-LA MANCHA,18.286,22.623,3.641,2.0,258.24,349.4
37679,2020-09-24,CATALUNA,20.458,26.085,2.734,3.0,37.426,24.29
37682,2020-09-24,COMUNITAT VALENCIANA,23.665,28.924,3.314,3.0,37.426,49.9
37683,2020-09-24,EXTREMADURA,19.441,23.962,3.498,2.0,733.551,849.0
37690,2020-09-24,REGION DE MURCIA,25.6,31.72,2.878,3.0,14.97,31.4
37691,2020-09-25,ANDALUCIA,21.179,26.329,4.079,5.0,7256.15,1000.02
37696,2020-09-25,CASTILLA-LA MANCHA,14.86,19.759,3.655,5.0,2384.163,349.4
37697,2020-09-25,CATALUNA,15.617,20.246,5.388,5.0,345.531,24.29
37700,2020-09-25,COMUNITAT VALENCIANA,19.767,24.061,4.905,5.0,345.531,49.9
37701,2020-09-25,EXTREMADURA,17.336,22.716,3.335,5.0,6772.406,849.0
37708,2020-09-25,REGION DE MURCIA,23.9,29.46,3.644,5.0,138.212,31.4
37709,2020-09-26,ANDALUCIA,19.242,25.878,2.728,5.0,8294.966,1000.02
37714,2020-09-26,CASTILLA-LA MANCHA,14.098,20.748,2.797,5.0,2725.489,349.4
37715,2020-09-26,CATALUNA,14.754,20.638,3.75,4.0,394.998,24.29
37718,2020-09-26,COMUNITAT VALENCIANA,18.683,24.439,3.279,5.0,394.998,49.9
37719,2020-09-26,EXTREMADURA,17.604,24.566,3.034,5.0,7741.968,849.0
37726,2020-09-26,REGION DE MURCIA,20.75,26.92,2.911,5.0,157.999,31.4
37727,2020-09-27,ANDALUCIA,20.365,26.592,2.372,5.0,8276.216,1000.02
37732,2020-09-27,CASTILLA-LA MANCHA,15.857,22.337,2.441,5.0,2719.328,349.4
37733,2020-09-27,CATALUNA,13.863,19.588,3.175,3.0,394.106,24.29
37736,2020-09-27,COMUNITAT VALENCIANA,18.438,23.975,4.051,5.0,394.106,49.9
37737,2020-09-27,EXTREMADURA,19.964,26.385,2.386,5.0,7724.468,849.0
37744,2020-09-27,REGION DE MURCIA,21.16,28.02,3.311,5.0,157.642,31.4
37745,2020-09-28,ANDALUCIA,20.567,28.127,2.078,5.0,8202.432,1000.02
37750,2020-09-28,CASTILLA-LA MANCHA,15.403,24.692,1.336,5.0,2695.085,349.4
37751,2020-09-28,CATALUNA,16.758,23.362,2.625,5.0,390.592,24.29
37754,2020-09-28,COMUNITAT VALENCIANA,17.689,24.617,2.327,5.0,390.592,49.9
37755,2020-09-28,EXTREMADURA,19.596,28.126,1.416,5.0,7655.603,849.0
37762,2020-09-28,REGION DE MURCIA,20.67,28.42,2.144,5.0,156.237,31.4
37763,2020-09-29,ANDALUCIA,22.076,29.834,2.383,5.0,8611.286,1000.02
37768,2020-09-29,CASTILLA-LA MANCHA,17.703,27.289,1.281,5.0,2829.422,349.4
37769,2020-09-29,CATALUNA,17.046,23.836,2.0,4.0,410.061,24.29
37772,2020-09-29,COMUNITAT VALENCIANA,18.392,24.76,2.123,5.0,410.061,49.9
37773,2020-09-29,EXTREMADURA,21.486,30.261,1.485,5.0,8037.2,849.0
37780,2020-09-29,REGION DE MURCIA,20.58,27.04,2.678,5.0,164.024,31.4
37781,2020-09-30,ANDALUCIA,21.074,27.113,1.911,3.0,2826.316,1000.02
37786,2020-09-30,CASTILLA-LA MANCHA,18.038,27.116,1.494,4.0,928.647,349.4
37787,2020-09-30,CATALUNA,17.369,24.796,1.904,5.0,134.586,24.29
37790,2020-09-30,COMUNITAT VALENCIANA,19.2,25.618,2.085,4.0,134.586,49.9
