,comunidad_autonoma,type,month,value
8167,Islas Canarias,Hidráulica,2018-08-01T00:00:00.000+02:00,1.52
8168,Islas Canarias,Hidráulica,2018-09-01T00:00:00.000+02:00,1.52
8169,Islas Canarias,Hidráulica,2018-10-01T00:00:00.000+02:00,1.52
8170,Islas Canarias,Hidráulica,2018-11-01T00:00:00.000+01:00,1.52
8171,Islas Canarias,Hidráulica,2018-12-01T00:00:00.000+01:00,1.52
8172,Islas Canarias,Motores diésel,2018-01-01T00:00:00.000+01:00,487.64
8173,Islas Canarias,Motores diésel,2018-02-01T00:00:00.000+01:00,487.64
8174,Islas Canarias,Motores diésel,2018-03-01T00:00:00.000+01:00,487.64
8175,Islas Canarias,Motores diésel,2018-04-01T00:00:00.000+02:00,487.64
8176,Islas Canarias,Motores diésel,2018-05-01T00:00:00.000+02:00,487.64
8177,Islas Canarias,Motores diésel,2018-06-01T00:00:00.000+02:00,487.64
8178,Islas Canarias,Motores diésel,2018-07-01T00:00:00.000+02:00,487.64
8179,Islas Canarias,Motores diésel,2018-08-01T00:00:00.000+02:00,487.64
8180,Islas Canarias,Motores diésel,2018-09-01T00:00:00.000+02:00,487.64
8181,Islas Canarias,Motores diésel,2018-10-01T00:00:00.000+02:00,487.64
8182,Islas Canarias,Motores diésel,2018-11-01T00:00:00.000+01:00,487.64
8183,Islas Canarias,Motores diésel,2018-12-01T00:00:00.000+01:00,487.64
8184,Islas Canarias,Turbina de gas,2018-01-01T00:00:00.000+01:00,520.75
8185,Islas Canarias,Turbina de gas,2018-02-01T00:00:00.000+01:00,520.75
8186,Islas Canarias,Turbina de gas,2018-03-01T00:00:00.000+01:00,520.75
8187,Islas Canarias,Turbina de gas,2018-04-01T00:00:00.000+02:00,520.75
8188,Islas Canarias,Turbina de gas,2018-05-01T00:00:00.000+02:00,520.75
8189,Islas Canarias,Turbina de gas,2018-06-01T00:00:00.000+02:00,520.75
8190,Islas Canarias,Turbina de gas,2018-07-01T00:00:00.000+02:00,520.75
8191,Islas Canarias,Turbina de gas,2018-08-01T00:00:00.000+02:00,520.75
8192,Islas Canarias,Turbina de gas,2018-09-01T00:00:00.000+02:00,520.75
8193,Islas Canarias,Turbina de gas,2018-10-01T00:00:00.000+02:00,520.75
8194,Islas Canarias,Turbina de gas,2018-11-01T00:00:00.000+01:00,520.75
8195,Islas Canarias,Turbina de gas,2018-12-01T00:00:00.000+01:00,520.75
8196,Islas Canarias,Turbina de vapor,2018-01-01T00:00:00.000+01:00,482.64
8197,Islas Canarias,Turbina de vapor,2018-02-01T00:00:00.000+01:00,482.64
8198,Islas Canarias,Turbina de vapor,2018-03-01T00:00:00.000+01:00,482.64
8199,Islas Canarias,Turbina de vapor,2018-04-01T00:00:00.000+02:00,482.64
8200,Islas Canarias,Turbina de vapor,2018-05-01T00:00:00.000+02:00,482.64
8201,Islas Canarias,Turbina de vapor,2018-06-01T00:00:00.000+02:00,482.64
8202,Islas Canarias,Turbina de vapor,2018-07-01T00:00:00.000+02:00,482.64
8203,Islas Canarias,Turbina de vapor,2018-08-01T00:00:00.000+02:00,482.64
8204,Islas Canarias,Turbina de vapor,2018-09-01T00:00:00.000+02:00,482.64
8205,Islas Canarias,Turbina de vapor,2018-10-01T00:00:00.000+02:00,482.64
8206,Islas Canarias,Turbina de vapor,2018-11-01T00:00:00.000+01:00,482.64
8207,Islas Canarias,Turbina de vapor,2018-12-01T00:00:00.000+01:00,482.64
8208,Islas Canarias,Ciclo combinado,2018-01-01T00:00:00.000+01:00,865.4
8209,Islas Canarias,Ciclo combinado,2018-02-01T00:00:00.000+01:00,865.4
8210,Islas Canarias,Ciclo combinado,2018-03-01T00:00:00.000+01:00,865.4
8211,Islas Canarias,Ciclo combinado,2018-04-01T00:00:00.000+02:00,865.4
8212,Islas Canarias,Ciclo combinado,2018-05-01T00:00:00.000+02:00,865.4
8213,Islas Canarias,Ciclo combinado,2018-06-01T00:00:00.000+02:00,865.4
8214,Islas Canarias,Ciclo combinado,2018-07-01T00:00:00.000+02:00,865.4
8215,Islas Canarias,Ciclo combinado,2018-08-01T00:00:00.000+02:00,865.4
8216,Islas Canarias,Ciclo combinado,2018-09-01T00:00:00.000+02:00,865.4
8217,Islas Canarias,Ciclo combinado,2018-10-01T00:00:00.000+02:00,865.4
8218,Islas Canarias,Ciclo combinado,2018-11-01T00:00:00.000+01:00,865.4
8219,Islas Canarias,Ciclo combinado,2018-12-01T00:00:00.000+01:00,865.4
8220,Islas Canarias,Hidroeólica,2018-01-01T00:00:00.000+01:00,11.32
8221,Islas Canarias,Hidroeólica,2018-02-01T00:00:00.000+01:00,11.32
8222,Islas Canarias,Hidroeólica,2018-03-01T00:00:00.000+01:00,11.32
8223,Islas Canarias,Hidroeólica,2018-04-01T00:00:00.000+02:00,11.32
8224,Islas Canarias,Hidroeólica,2018-05-01T00:00:00.000+02:00,11.32
8225,Islas Canarias,Hidroeólica,2018-06-01T00:00:00.000+02:00,11.32
8226,Islas Canarias,Hidroeólica,2018-07-01T00:00:00.000+02:00,11.32
8227,Islas Canarias,Hidroeólica,2018-08-01T00:00:00.000+02:00,11.32
8228,Islas Canarias,Hidroeólica,2018-09-01T00:00:00.000+02:00,11.32
8229,Islas Canarias,Hidroeólica,2018-10-01T00:00:00.000+02:00,11.32
8230,Islas Canarias,Hidroeólica,2018-11-01T00:00:00.000+01:00,11.32
8231,Islas Canarias,Hidroeólica,2018-12-01T00:00:00.000+01:00,11.32
8232,Islas Canarias,Eólica,2018-01-01T00:00:00.000+01:00,209.475
8233,Islas Canarias,Eólica,2018-02-01T00:00:00.000+01:00,219.525
8234,Islas Canarias,Eólica,2018-03-01T00:00:00.000+01:00,233.425
8235,Islas Canarias,Eólica,2018-04-01T00:00:00.000+02:00,233.425
8236,Islas Canarias,Eólica,2018-05-01T00:00:00.000+02:00,251.975
8237,Islas Canarias,Eólica,2018-06-01T00:00:00.000+02:00,251.975
8238,Islas Canarias,Eólica,2018-07-01T00:00:00.000+02:00,251.975
8239,Islas Canarias,Eólica,2018-08-01T00:00:00.000+02:00,264.775
8240,Islas Canarias,Eólica,2018-09-01T00:00:00.000+02:00,274.775
8241,Islas Canarias,Eólica,2018-10-01T00:00:00.000+02:00,302.85
8242,Islas Canarias,Eólica,2018-11-01T00:00:00.000+01:00,403.84
8243,Islas Canarias,Eólica,2018-12-01T00:00:00.000+01:00,417.94
8244,Islas Canarias,Solar fotovoltaica,2018-01-01T00:00:00.000+01:00,167.745
8245,Islas Canarias,Solar fotovoltaica,2018-02-01T00:00:00.000+01:00,167.745
8246,Islas Canarias,Solar fotovoltaica,2018-03-01T00:00:00.000+01:00,167.745
8247,Islas Canarias,Solar fotovoltaica,2018-04-01T00:00:00.000+02:00,167.795
8248,Islas Canarias,Solar fotovoltaica,2018-05-01T00:00:00.000+02:00,167.795
8249,Islas Canarias,Solar fotovoltaica,2018-06-01T00:00:00.000+02:00,167.795
8250,Islas Canarias,Solar fotovoltaica,2018-07-01T00:00:00.000+02:00,167.795
8251,Islas Canarias,Solar fotovoltaica,2018-08-01T00:00:00.000+02:00,167.795
8252,Islas Canarias,Solar fotovoltaica,2018-09-01T00:00:00.000+02:00,167.795
8253,Islas Canarias,Solar fotovoltaica,2018-10-01T00:00:00.000+02:00,167.795
8254,Islas Canarias,Solar fotovoltaica,2018-11-01T00:00:00.000+01:00,167.795
8255,Islas Canarias,Solar fotovoltaica,2018-12-01T00:00:00.000+01:00,167.842
8256,Islas Canarias,Otras renovables,2018-01-01T00:00:00.000+01:00,3.696
8257,Islas Canarias,Otras renovables,2018-02-01T00:00:00.000+01:00,3.696
8258,Islas Canarias,Otras renovables,2018-03-01T00:00:00.000+01:00,3.696
8259,Islas Canarias,Otras renovables,2018-04-01T00:00:00.000+02:00,3.696
8260,Islas Canarias,Otras renovables,2018-05-01T00:00:00.000+02:00,3.696
8261,Islas Canarias,Otras renovables,2018-06-01T00:00:00.000+02:00,3.696
8262,Islas Canarias,Otras renovables,2018-07-01T00:00:00.000+02:00,3.696
8263,Islas Canarias,Otras renovables,2018-08-01T00:00:00.000+02:00,3.696
8264,Islas Canarias,Otras renovables,2018-09-01T00:00:00.000+02:00,3.696
8265,Islas Canarias,Otras renovables,2018-10-01T00:00:00.000+02:00,3.696
8266,Islas Canarias,Otras renovables,2018-11-01T00:00:00.000+01:00,3.696
8267,Islas Canarias,Otras renovables,2018-12-01T00:00:00.000+01:00,3.696
8268,Islas Canarias,Cogeneración,2018-01-01T00:00:00.000+01:00,38.2
8269,Islas Canarias,Cogeneración,2018-02-01T00:00:00.000+01:00,38.2
8270,Islas Canarias,Cogeneración,2018-03-01T00:00:00.000+01:00,38.2
8271,Islas Canarias,Cogeneración,2018-04-01T00:00:00.000+02:00,38.2
8272,Islas Canarias,Cogeneración,2018-05-01T00:00:00.000+02:00,38.2
8273,Islas Canarias,Cogeneración,2018-06-01T00:00:00.000+02:00,38.2
8274,Islas Canarias,Cogeneración,2018-07-01T00:00:00.000+02:00,38.2
8275,Islas Canarias,Cogeneración,2018-08-01T00:00:00.000+02:00,38.2
8276,Islas Canarias,Cogeneración,2018-09-01T00:00:00.000+02:00,38.2
8277,Islas Canarias,Cogeneración,2018-10-01T00:00:00.000+02:00,38.2
8278,Islas Canarias,Cogeneración,2018-11-01T00:00:00.000+01:00,38.2
8279,Islas Canarias,Cogeneración,2018-12-01T00:00:00.000+01:00,38.2
8280,Islas Canarias,Potencia total,2018-01-01T00:00:00.000+01:00,2788.3859999999995
8281,Islas Canarias,Potencia total,2018-02-01T00:00:00.000+01:00,2798.4359999999997
8282,Islas Canarias,Potencia total,2018-03-01T00:00:00.000+01:00,2812.336
8283,Islas Canarias,Potencia total,2018-04-01T00:00:00.000+02:00,2812.386
8284,Islas Canarias,Potencia total,2018-05-01T00:00:00.000+02:00,2830.9359999999997
8285,Islas Canarias,Potencia total,2018-06-01T00:00:00.000+02:00,2830.9359999999997
8286,Islas Canarias,Potencia total,2018-07-01T00:00:00.000+02:00,2830.9359999999997
8287,Islas Canarias,Potencia total,2018-08-01T00:00:00.000+02:00,2843.736
8288,Islas Canarias,Potencia total,2018-09-01T00:00:00.000+02:00,2853.736
8289,Islas Canarias,Potencia total,2018-10-01T00:00:00.000+02:00,2881.8109999999997
8290,Islas Canarias,Potencia total,2018-11-01T00:00:00.000+01:00,2982.801
8291,Islas Canarias,Potencia total,2018-12-01T00:00:00.000+01:00,2996.948
8292,La Rioja,Hidráulica,2018-01-01T00:00:00.000+01:00,52.426
8293,La Rioja,Hidráulica,2018-02-01T00:00:00.000+01:00,52.426
8294,La Rioja,Hidráulica,2018-03-01T00:00:00.000+01:00,52.426
8295,La Rioja,Hidráulica,2018-04-01T00:00:00.000+02:00,52.426
8296,La Rioja,Hidráulica,2018-05-01T00:00:00.000+02:00,52.426
8297,La Rioja,Hidráulica,2018-06-01T00:00:00.000+02:00,52.426
8298,La Rioja,Hidráulica,2018-07-01T00:00:00.000+02:00,52.426
8299,La Rioja,Hidráulica,2018-08-01T00:00:00.000+02:00,52.426
8300,La Rioja,Hidráulica,2018-09-01T00:00:00.000+02:00,52.426
8301,La Rioja,Hidráulica,2018-10-01T00:00:00.000+02:00,52.426
8302,La Rioja,Hidráulica,2018-11-01T00:00:00.000+01:00,52.426
8303,La Rioja,Hidráulica,2018-12-01T00:00:00.000+01:00,52.426
8304,La Rioja,Ciclo combinado,2018-01-01T00:00:00.000+01:00,784.7
8305,La Rioja,Ciclo combinado,2018-02-01T00:00:00.000+01:00,784.7
8306,La Rioja,Ciclo combinado,2018-03-01T00:00:00.000+01:00,784.7
8307,La Rioja,Ciclo combinado,2018-04-01T00:00:00.000+02:00,784.7
8308,La Rioja,Ciclo combinado,2018-05-01T00:00:00.000+02:00,784.7
8309,La Rioja,Ciclo combinado,2018-06-01T00:00:00.000+02:00,784.7
8310,La Rioja,Ciclo combinado,2018-07-01T00:00:00.000+02:00,784.7
8311,La Rioja,Ciclo combinado,2018-08-01T00:00:00.000+02:00,784.7
8312,La Rioja,Ciclo combinado,2018-09-01T00:00:00.000+02:00,784.7
8313,La Rioja,Ciclo combinado,2018-10-01T00:00:00.000+02:00,784.7
8314,La Rioja,Ciclo combinado,2018-11-01T00:00:00.000+01:00,784.7
8315,La Rioja,Ciclo combinado,2018-12-01T00:00:00.000+01:00,784.7
8316,La Rioja,Eólica,2018-01-01T00:00:00.000+01:00,448.12
8317,La Rioja,Eólica,2018-02-01T00:00:00.000+01:00,448.12
8318,La Rioja,Eólica,2018-03-01T00:00:00.000+01:00,448.12
8319,La Rioja,Eólica,2018-04-01T00:00:00.000+02:00,448.12
8320,La Rioja,Eólica,2018-05-01T00:00:00.000+02:00,448.12
8321,La Rioja,Eólica,2018-06-01T00:00:00.000+02:00,448.12
8322,La Rioja,Eólica,2018-07-01T00:00:00.000+02:00,448.12
8323,La Rioja,Eólica,2018-08-01T00:00:00.000+02:00,448.12
8324,La Rioja,Eólica,2018-09-01T00:00:00.000+02:00,448.12
8325,La Rioja,Eólica,2018-10-01T00:00:00.000+02:00,448.12
8326,La Rioja,Eólica,2018-11-01T00:00:00.000+01:00,448.12
8327,La Rioja,Eólica,2018-12-01T00:00:00.000+01:00,448.12
8328,La Rioja,Solar fotovoltaica,2018-01-01T00:00:00.000+01:00,85.603
8329,La Rioja,Solar fotovoltaica,2018-02-01T00:00:00.000+01:00,85.603
8330,La Rioja,Solar fotovoltaica,2018-03-01T00:00:00.000+01:00,85.603
8331,La Rioja,Solar fotovoltaica,2018-04-01T00:00:00.000+02:00,85.603
8332,La Rioja,Solar fotovoltaica,2018-05-01T00:00:00.000+02:00,85.603
8333,La Rioja,Solar fotovoltaica,2018-06-01T00:00:00.000+02:00,85.603
8334,La Rioja,Solar fotovoltaica,2018-07-01T00:00:00.000+02:00,85.603
8335,La Rioja,Solar fotovoltaica,2018-08-01T00:00:00.000+02:00,85.603
8336,La Rioja,Solar fotovoltaica,2018-09-01T00:00:00.000+02:00,85.603
8337,La Rioja,Solar fotovoltaica,2018-10-01T00:00:00.000+02:00,85.603
8338,La Rioja,Solar fotovoltaica,2018-11-01T00:00:00.000+01:00,85.603
8339,La Rioja,Solar fotovoltaica,2018-12-01T00:00:00.000+01:00,85.603
8340,La Rioja,Otras renovables,2018-01-01T00:00:00.000+01:00,4.127
8341,La Rioja,Otras renovables,2018-02-01T00:00:00.000+01:00,4.127
8342,La Rioja,Otras renovables,2018-03-01T00:00:00.000+01:00,4.127
8343,La Rioja,Otras renovables,2018-04-01T00:00:00.000+02:00,4.127
8344,La Rioja,Otras renovables,2018-05-01T00:00:00.000+02:00,4.127
8345,La Rioja,Otras renovables,2018-06-01T00:00:00.000+02:00,4.127
8346,La Rioja,Otras renovables,2018-07-01T00:00:00.000+02:00,4.127
8347,La Rioja,Otras renovables,2018-08-01T00:00:00.000+02:00,4.127
8348,La Rioja,Otras renovables,2018-09-01T00:00:00.000+02:00,4.127
8349,La Rioja,Otras renovables,2018-10-01T00:00:00.000+02:00,4.127
8350,La Rioja,Otras renovables,2018-11-01T00:00:00.000+01:00,4.127
8351,La Rioja,Otras renovables,2018-12-01T00:00:00.000+01:00,4.127
8352,La Rioja,Cogeneración,2018-01-01T00:00:00.000+01:00,39.672
8353,La Rioja,Cogeneración,2018-02-01T00:00:00.000+01:00,39.672
8354,La Rioja,Cogeneración,2018-03-01T00:00:00.000+01:00,39.672
8355,La Rioja,Cogeneración,2018-04-01T00:00:00.000+02:00,39.672
8356,La Rioja,Cogeneración,2018-05-01T00:00:00.000+02:00,39.672
8357,La Rioja,Cogeneración,2018-06-01T00:00:00.000+02:00,39.672
8358,La Rioja,Cogeneración,2018-07-01T00:00:00.000+02:00,39.672
8359,La Rioja,Cogeneración,2018-08-01T00:00:00.000+02:00,39.672
8360,La Rioja,Cogeneración,2018-09-01T00:00:00.000+02:00,39.672
8361,La Rioja,Cogeneración,2018-10-01T00:00:00.000+02:00,39.672
8362,La Rioja,Cogeneración,2018-11-01T00:00:00.000+01:00,39.672
8363,La Rioja,Cogeneración,2018-12-01T00:00:00.000+01:00,39.672
8364,La Rioja,Potencia total,2018-01-01T00:00:00.000+01:00,1414.6480000000001
8365,La Rioja,Potencia total,2018-02-01T00:00:00.000+01:00,1414.6480000000001
8366,La Rioja,Potencia total,2018-03-01T00:00:00.000+01:00,1414.6480000000001
8367,La Rioja,Potencia total,2018-04-01T00:00:00.000+02:00,1414.6480000000001
8368,La Rioja,Potencia total,2018-05-01T00:00:00.000+02:00,1414.6480000000001
8369,La Rioja,Potencia total,2018-06-01T00:00:00.000+02:00,1414.6480000000001
8370,La Rioja,Potencia total,2018-07-01T00:00:00.000+02:00,1414.6480000000001
8371,La Rioja,Potencia total,2018-08-01T00:00:00.000+02:00,1414.6480000000001
8372,La Rioja,Potencia total,2018-09-01T00:00:00.000+02:00,1414.6480000000001
8373,La Rioja,Potencia total,2018-10-01T00:00:00.000+02:00,1414.6480000000001
8374,La Rioja,Potencia total,2018-11-01T00:00:00.000+01:00,1414.6480000000001
8375,La Rioja,Potencia total,2018-12-01T00:00:00.000+01:00,1414.6480000000001
8376,Comunidad Melilla,Motores diésel,2018-01-01T00:00:00.000+01:00,64.11
8377,Comunidad Melilla,Motores diésel,2018-02-01T00:00:00.000+01:00,64.11
8378,Comunidad Melilla,Motores diésel,2018-03-01T00:00:00.000+01:00,64.11
8379,Comunidad Melilla,Motores diésel,2018-04-01T00:00:00.000+02:00,64.11
8380,Comunidad Melilla,Motores diésel,2018-05-01T00:00:00.000+02:00,64.11
8381,Comunidad Melilla,Motores diésel,2018-06-01T00:00:00.000+02:00,64.11
8382,Comunidad Melilla,Motores diésel,2018-07-01T00:00:00.000+02:00,64.11
8383,Comunidad Melilla,Motores diésel,2018-08-01T00:00:00.000+02:00,64.11
8384,Comunidad Melilla,Motores diésel,2018-09-01T00:00:00.000+02:00,64.11
8385,Comunidad Melilla,Motores diésel,2018-10-01T00:00:00.000+02:00,64.11
8386,Comunidad Melilla,Motores diésel,2018-11-01T00:00:00.000+01:00,64.11
8387,Comunidad Melilla,Motores diésel,2018-12-01T00:00:00.000+01:00,64.11
8388,Comunidad Melilla,Turbina de gas,2018-01-01T00:00:00.000+01:00,11.5
8389,Comunidad Melilla,Turbina de gas,2018-02-01T00:00:00.000+01:00,11.5
8390,Comunidad Melilla,Turbina de gas,2018-03-01T00:00:00.000+01:00,11.5
8391,Comunidad Melilla,Turbina de gas,2018-04-01T00:00:00.000+02:00,11.5
8392,Comunidad Melilla,Turbina de gas,2018-05-01T00:00:00.000+02:00,11.5
8393,Comunidad Melilla,Turbina de gas,2018-06-01T00:00:00.000+02:00,11.5
8394,Comunidad Melilla,Turbina de gas,2018-07-01T00:00:00.000+02:00,11.5
8395,Comunidad Melilla,Turbina de gas,2018-08-01T00:00:00.000+02:00,11.5
8396,Comunidad Melilla,Turbina de gas,2018-09-01T00:00:00.000+02:00,11.5
8397,Comunidad Melilla,Turbina de gas,2018-10-01T00:00:00.000+02:00,11.5
8398,Comunidad Melilla,Turbina de gas,2018-11-01T00:00:00.000+01:00,11.5
8399,Comunidad Melilla,Turbina de gas,2018-12-01T00:00:00.000+01:00,11.5
8400,Comunidad Melilla,Solar fotovoltaica,2018-01-01T00:00:00.000+01:00,0.06
8401,Comunidad Melilla,Solar fotovoltaica,2018-02-01T00:00:00.000+01:00,0.06
8402,Comunidad Melilla,Solar fotovoltaica,2018-03-01T00:00:00.000+01:00,0.06
8403,Comunidad Melilla,Solar fotovoltaica,2018-04-01T00:00:00.000+02:00,0.06
8404,Comunidad Melilla,Solar fotovoltaica,2018-05-01T00:00:00.000+02:00,0.06
8405,Comunidad Melilla,Solar fotovoltaica,2018-06-01T00:00:00.000+02:00,0.06
8406,Comunidad Melilla,Solar fotovoltaica,2018-07-01T00:00:00.000+02:00,0.06
8407,Comunidad Melilla,Solar fotovoltaica,2018-08-01T00:00:00.000+02:00,0.06
8408,Comunidad Melilla,Solar fotovoltaica,2018-09-01T00:00:00.000+02:00,0.06
8409,Comunidad Melilla,Solar fotovoltaica,2018-10-01T00:00:00.000+02:00,0.06
8410,Comunidad Melilla,Solar fotovoltaica,2018-11-01T00:00:00.000+01:00,0.06
8411,Comunidad Melilla,Solar fotovoltaica,2018-12-01T00:00:00.000+01:00,0.06
8412,Comunidad Melilla,Otras renovables,2018-01-01T00:00:00.000+01:00,0.0
8413,Comunidad Melilla,Otras renovables,2018-02-01T00:00:00.000+01:00,0.0
8414,Comunidad Melilla,Otras renovables,2018-03-01T00:00:00.000+01:00,0.0
8415,Comunidad Melilla,Otras renovables,2018-04-01T00:00:00.000+02:00,0.0
8416,Comunidad Melilla,Otras renovables,2018-05-01T00:00:00.000+02:00,0.0
8417,Comunidad Melilla,Otras renovables,2018-06-01T00:00:00.000+02:00,0.0
8418,Comunidad Melilla,Otras renovables,2018-07-01T00:00:00.000+02:00,0.0
8419,Comunidad Melilla,Otras renovables,2018-08-01T00:00:00.000+02:00,0.0
8420,Comunidad Melilla,Otras renovables,2018-09-01T00:00:00.000+02:00,0.0
8421,Comunidad Melilla,Otras renovables,2018-10-01T00:00:00.000+02:00,0.0
8422,Comunidad Melilla,Otras renovables,2018-11-01T00:00:00.000+01:00,0.0
8423,Comunidad Melilla,Otras renovables,2018-12-01T00:00:00.000+01:00,0.0
8424,Comunidad Melilla,Residuos no renovables,2018-01-01T00:00:00.000+01:00,1.084
8425,Comunidad Melilla,Residuos no renovables,2018-02-01T00:00:00.000+01:00,1.084
8426,Comunidad Melilla,Residuos no renovables,2018-03-01T00:00:00.000+01:00,1.084
8427,Comunidad Melilla,Residuos no renovables,2018-04-01T00:00:00.000+02:00,1.084
8428,Comunidad Melilla,Residuos no renovables,2018-05-01T00:00:00.000+02:00,1.084
8429,Comunidad Melilla,Residuos no renovables,2018-06-01T00:00:00.000+02:00,1.084
8430,Comunidad Melilla,Residuos no renovables,2018-07-01T00:00:00.000+02:00,1.084
8431,Comunidad Melilla,Residuos no renovables,2018-08-01T00:00:00.000+02:00,1.084
8432,Comunidad Melilla,Residuos no renovables,2018-09-01T00:00:00.000+02:00,1.084
8433,Comunidad Melilla,Residuos no renovables,2018-10-01T00:00:00.000+02:00,1.084
8434,Comunidad Melilla,Residuos no renovables,2018-11-01T00:00:00.000+01:00,1.084
8435,Comunidad Melilla,Residuos no renovables,2018-12-01T00:00:00.000+01:00,1.084
8436,Comunidad Melilla,Residuos renovables,2018-01-01T00:00:00.000+01:00,1.084
8437,Comunidad Melilla,Residuos renovables,2018-02-01T00:00:00.000+01:00,1.084
8438,Comunidad Melilla,Residuos renovables,2018-03-01T00:00:00.000+01:00,1.084
8439,Comunidad Melilla,Residuos renovables,2018-04-01T00:00:00.000+02:00,1.084
8440,Comunidad Melilla,Residuos renovables,2018-05-01T00:00:00.000+02:00,1.084
8441,Comunidad Melilla,Residuos renovables,2018-06-01T00:00:00.000+02:00,1.084
8442,Comunidad Melilla,Residuos renovables,2018-07-01T00:00:00.000+02:00,1.084
8443,Comunidad Melilla,Residuos renovables,2018-08-01T00:00:00.000+02:00,1.084
8444,Comunidad Melilla,Residuos renovables,2018-09-01T00:00:00.000+02:00,1.084
8445,Comunidad Melilla,Residuos renovables,2018-10-01T00:00:00.000+02:00,1.084
8446,Comunidad Melilla,Residuos renovables,2018-11-01T00:00:00.000+01:00,1.084
8447,Comunidad Melilla,Residuos renovables,2018-12-01T00:00:00.000+01:00,1.084
8448,Comunidad Melilla,Potencia total,2018-01-01T00:00:00.000+01:00,77.83800000000001
8449,Comunidad Melilla,Potencia total,2018-02-01T00:00:00.000+01:00,77.83800000000001
8450,Comunidad Melilla,Potencia total,2018-03-01T00:00:00.000+01:00,77.83800000000001
8451,Comunidad Melilla,Potencia total,2018-04-01T00:00:00.000+02:00,77.83800000000001
8452,Comunidad Melilla,Potencia total,2018-05-01T00:00:00.000+02:00,77.83800000000001
8453,Comunidad Melilla,Potencia total,2018-06-01T00:00:00.000+02:00,77.83800000000001
8454,Comunidad Melilla,Potencia total,2018-07-01T00:00:00.000+02:00,77.83800000000001
8455,Comunidad Melilla,Potencia total,2018-08-01T00:00:00.000+02:00,77.83800000000001
8456,Comunidad Melilla,Potencia total,2018-09-01T00:00:00.000+02:00,77.83800000000001
8457,Comunidad Melilla,Potencia total,2018-10-01T00:00:00.000+02:00,77.83800000000001
