Fecha;Día semana;Comercializadora;Energía final (MWh);Mercado diario (€/MWh);Mercado intradiario (€/MWh);Restricciones (€/MWh);Procesos OS (€/MWh);Garantía potencia Pagos capacidad (€/MWh);Coste s.interrrumpibilidad (€/MWh);Total (€/MWh)
2019-11-16;Sábado;Comercializadores libres;569556,743;46,13;-0,01;1,31;0,51;1,78;0,75;50,47
2019-11-16;Sábado;Comercializadores libres+consumidor directo en mercado;585286,194;46,12;-0,01;1,32;0,51;1,73;0,75;50,42
2019-11-16;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;586200,224;46,12;-0,01;1,31;0,51;1,73;0,75;50,41
2019-11-17;Domingo;Todas las u.adquisición;696332,681;43,7;-0,01;1,31;0,43;1,95;0,68;48,07
2019-11-17;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;696332,681;43,7;-0,01;1,31;0,43;;0,68;46,11
2019-11-17;Domingo;Demanda agregada;636392,161;43,93;-0,02;1,44;0,48;2,14;0,75;48,72
2019-11-17;Domingo;Comercializadores de último recurso;93364,35;44,5;0,0;1,4;0,84;4,16;0,75;51,64
2019-11-17;Domingo;Comercializadores libres;527681,951;43,84;-0,02;1,44;0,42;1,84;0,75;48,28
2019-11-17;Domingo;Comercializadores libres+consumidor directo en mercado;543027,811;43,83;-0,02;1,45;0,42;1,79;0,75;48,22
2019-11-17;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;543699,469;43,83;-0,02;1,44;0,42;1,79;0,75;48,21
2019-11-18;Lunes;Todas las u.adquisición;800187,325;50,91;-0,01;0,62;0,3;2,5;0,69;55,02
2019-11-18;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;800187,325;50,91;-0,01;0,62;0,3;;0,69;52,52
2019-11-18;Lunes;Demanda agregada;742833,698;51,15;-0,01;0,65;0,33;2,69;0,75;55,55
2019-11-18;Lunes;Comercializadores de último recurso;86530,183;51,78;0,01;0,64;0,29;4,14;0,75;57,6
2019-11-18;Lunes;Comercializadores libres;639825,586;51,09;-0,01;0,65;0,33;2,53;0,75;55,34
2019-11-18;Lunes;Comercializadores libres+consumidor directo en mercado;656303,515;51,06;-0,01;0,65;0,34;2,5;0,75;55,28
2019-11-18;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;656930,56;51,06;-0,01;0,65;0,33;2,49;0,75;55,28
2019-11-19;Martes;Todas las u.adquisición;833906,969;58,37;0,03;1,08;0,21;2,44;0,69;62,81
2019-11-19;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;833906,969;58,37;0,03;1,08;0,21;;0,69;60,37
2019-11-19;Martes;Demanda agregada;768169,784;58,44;0,02;1,18;0,17;2,65;0,75;63,2
2019-11-19;Martes;Comercializadores de último recurso;88075,011;58,9;0,01;1,23;0,14;4,14;0,75;65,17
2019-11-19;Martes;Comercializadores libres;663079,987;58,4;0,02;1,17;0,17;2,49;0,75;63,0
2019-11-19;Martes;Comercializadores libres+consumidor directo en mercado;680094,773;58,37;0,02;1,17;0,18;2,46;0,75;62,95
2019-11-19;Martes;Comercializadores libres+consumidor directo en mercado+exportación;682817,442;58,38;0,03;1,17;0,18;2,45;0,74;62,94
2019-11-20;Miércoles;Todas las u.adquisición;837360,971;58,78;0,0;0,98;0,25;2,48;0,69;63,17
2019-11-20;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;837360,971;58,78;0,0;0,98;0,25;;0,69;60,69
2019-11-20;Miércoles;Demanda agregada;779078,481;58,72;0,0;1,06;0,16;2,66;0,75;63,35
2019-11-20;Miércoles;Comercializadores de último recurso;90467,309;58,89;0,0;1,08;0,14;4,15;0,75;65,0
2019-11-20;Miércoles;Comercializadores libres;671259,422;58,72;0,0;1,06;0,17;2,5;0,75;63,19
2019-11-20;Miércoles;Comercializadores libres+consumidor directo en mercado;688611,172;58,7;-0,01;1,06;0,17;2,47;0,75;63,14
2019-11-20;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;691522,585;58,7;-0,01;1,06;0,17;2,46;0,74;63,12
2019-11-21;Jueves;Todas las u.adquisición;824268,31;56,41;0,02;1,04;0,32;2,48;0,7;60,97
2019-11-21;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;824268,31;56,41;0,02;1,04;0,32;;0,7;58,48
2019-11-21;Jueves;Demanda agregada;773768,386;56,55;0,02;1,11;0,33;2,65;0,75;61,4
2019-11-21;Jueves;Comercializadores de último recurso;88966,7;56,8;0,0;1,11;0,39;4,14;0,75;63,19
2019-11-21;Jueves;Comercializadores libres;667385,053;56,54;0,02;1,11;0,32;2,49;0,75;61,23
2019-11-21;Jueves;Comercializadores libres+consumidor directo en mercado;684801,686;56,51;0,02;1,11;0,32;2,45;0,75;61,17
2019-11-21;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;686027,051;56,52;0,02;1,1;0,32;2,45;0,75;61,16
2019-11-22;Viernes;Todas las u.adquisición;835310,223;46,8;-0,14;1,08;0,08;2,44;0,69;50,94
2019-11-22;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;835310,223;46,8;-0,14;1,08;0,08;;0,69;48,5
2019-11-22;Viernes;Demanda agregada;771103,73;46,82;-0,14;1,17;0,1;2,64;0,75;51,35
2019-11-22;Viernes;Comercializadores de último recurso;89485,115;46,76;-0,01;1,14;0,05;4,14;0,75;52,82
2019-11-22;Viernes;Comercializadores libres;664182,908;46,85;-0,16;1,18;0,1;2,48;0,75;51,19
2019-11-22;Viernes;Comercializadores libres+consumidor directo en mercado;681618,615;46,83;-0,16;1,18;0,11;2,45;0,75;51,15
2019-11-22;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;682568,415;46,83;-0,16;1,17;0,11;2,44;0,75;51,15
2019-11-23;Sábado;Todas las u.adquisición;775826,031;36,96;0,0;1,11;0,43;1,77;0,64;40,92
2019-11-23;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;775826,031;36,96;0,0;1,11;0,43;;0,64;39,15
2019-11-23;Sábado;Demanda agregada;667468,858;37,43;0,0;1,29;0,62;2,06;0,75;42,16
2019-11-23;Sábado;Comercializadores de último recurso;88558,087;38,34;0,0;1,26;0,69;4,14;0,75;45,18
2019-11-23;Sábado;Comercializadores libres;562874,175;37,31;0,0;1,29;0,6;1,79;0,75;41,75
2019-11-23;Sábado;Comercializadores libres+consumidor directo en mercado;578910,771;37,29;0,0;1,29;0,61;1,75;0,75;41,69
2019-11-23;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;580363,716;37,3;0,0;1,29;0,61;1,74;0,75;41,69
2019-11-24;Domingo;Todas las u.adquisición;716394,931;41,34;-0,05;1,38;0,4;1,83;0,65;45,56
2019-11-24;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;716394,931;41,34;-0,05;1,38;0,4;;0,65;43,72
2019-11-24;Domingo;Demanda agregada;621345,473;41,72;-0,05;1,6;0,46;2,11;0,75;46,59
2019-11-24;Domingo;Comercializadores de último recurso;90069,34;42,41;-0,02;1,51;0,56;4,15;0,75;49,36
2019-11-24;Domingo;Comercializadores libres;515583,798;41,62;-0,06;1,61;0,44;1,82;0,75;46,19
2019-11-24;Domingo;Comercializadores libres+consumidor directo en mercado;531276,133;41,61;-0,06;1,62;0,45;1,77;0,75;46,13
2019-11-24;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;532587,612;41,61;-0,06;1,61;0,45;1,77;0,75;46,12
2019-11-25;Lunes;Todas las u.adquisición;823063,569;47,94;-0,08;0,92;0,08;2,38;0,67;51,91
2019-11-25;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;823063,569;47,94;-0,08;0,92;0,08;;0,67;49,54
2019-11-25;Lunes;Demanda agregada;733929,286;48,25;-0,07;1,04;0,15;2,67;0,75;52,77
2019-11-25;Lunes;Comercializadores de último recurso;84165,957;48,36;-0,02;1,01;0,09;4,13;0,75;54,32
2019-11-25;Lunes;Comercializadores libres;632963,397;48,26;-0,08;1,04;0,14;2,51;0,75;52,62
2019-11-25;Lunes;Comercializadores libres+consumidor directo en mercado;649763,329;48,24;-0,08;1,04;0,15;2,48;0,75;52,57
2019-11-25;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;651344,804;48,24;-0,09;1,04;0,15;2,47;0,75;52,56
2019-11-26;Martes;Todas las u.adquisición;809196,183;45,32;-0,04;1,21;0,23;2,4;0,69;49,82
2019-11-26;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;809196,183;45,32;-0,04;1,21;0,23;;0,69;47,42
2019-11-26;Martes;Demanda agregada;745519,399;45,45;-0,04;1,32;0,28;2,61;0,75;50,36
2019-11-26;Martes;Comercializadores de último recurso;82242,796;45,38;-0,01;1,3;0,34;4,13;0,75;51,89
2019-11-26;Martes;Comercializadores libres;646011,16;45,48;-0,04;1,32;0,26;2,45;0,75;50,22
2019-11-26;Martes;Comercializadores libres+consumidor directo en mercado;663276,603;45,46;-0,04;1,32;0,27;2,42;0,75;50,17
2019-11-26;Martes;Comercializadores libres+consumidor directo en mercado+exportación;665133,373;45,46;-0,04;1,31;0,27;2,41;0,74;50,16
2019-11-27;Miércoles;Todas las u.adquisición;807885,669;42,43;-0,06;1,13;0,22;2,36;0,68;46,75
2019-11-27;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;807885,669;42,43;-0,06;1,13;0,22;;0,68;44,4
2019-11-27;Miércoles;Demanda agregada;734882,138;42,81;-0,06;1,25;0,31;2,59;0,75;47,65
2019-11-27;Miércoles;Comercializadores de último recurso;80243,213;43,02;-0,01;1,19;0,3;4,13;0,75;49,38
2019-11-27;Miércoles;Comercializadores libres;637124,529;42,81;-0,07;1,25;0,3;2,44;0,75;47,48
2019-11-27;Miércoles;Comercializadores libres+consumidor directo en mercado;654638,925;42,79;-0,07;1,26;0,31;2,4;0,75;47,43
2019-11-27;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;657131,228;42,79;-0,07;1,25;0,31;2,4;0,74;47,42
2019-11-28;Jueves;Todas las u.adquisición;791293,989;40,93;-0,09;1,24;0,24;2,42;0,7;45,44
2019-11-28;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;791293,989;40,93;-0,09;1,24;0,24;;0,7;43,03
2019-11-28;Jueves;Demanda agregada;736311,348;41,66;-0,09;1,34;0,28;2,6;0,75;46,53
2019-11-28;Jueves;Comercializadores de último recurso;80048,531;42,43;0,01;1,26;0,28;4,13;0,75;48,86
2019-11-28;Jueves;Comercializadores libres;639242,085;41,61;-0,1;1,35;0,27;2,45;0,75;46,31
2019-11-28;Jueves;Comercializadores libres+consumidor directo en mercado;656262,817;41,57;-0,1;1,35;0,28;2,41;0,75;46,25
2019-11-28;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;659330,569;41,58;-0,1;1,34;0,27;2,4;0,74;46,25
2019-11-29;Viernes;Todas las u.adquisición;767827,773;48,1;0,02;0,86;0,31;2,4;0,7;52,39
2019-11-29;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;767827,773;48,1;0,02;0,86;0,31;;0,7;49,99
2019-11-29;Viernes;Demanda agregada;718371,567;48,37;0,02;0,92;0,31;2,57;0,75;52,93
2019-11-29;Viernes;Comercializadores de último recurso;77107,041;48,6;0,0;0,88;0,41;4,12;0,75;54,76
2019-11-29;Viernes;Comercializadores libres;624648,36;48,36;0,02;0,93;0,29;2,41;0,75;52,76
2019-11-29;Viernes;Comercializadores libres+consumidor directo en mercado;641264,526;48,34;0,02;0,93;0,29;2,38;0,75;52,71
2019-11-29;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;643175,007;48,35;0,02;0,93;0,29;2,37;0,74;52,7
2019-11-30;Sábado;Todas las u.adquisición;699579,862;41,61;-0,01;1,06;0,63;1,83;0,69;45,81
2019-11-30;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;699579,862;41,61;-0,01;1,06;0,63;;0,69;43,98
2019-11-30;Sábado;Demanda agregada;648878,303;41,67;-0,01;1,14;0,68;1,97;0,75;46,21
2019-11-30;Sábado;Comercializadores de último recurso;80558,104;42,01;0,01;1,11;0,72;4,13;0,75;48,73
2019-11-30;Sábado;Comercializadores libres;552473,484;41,63;-0,01;1,15;0,67;1,71;0,75;45,9
2019-11-30;Sábado;Comercializadores libres+consumidor directo en mercado;568320,199;41,62;-0,01;1,15;0,67;1,67;0,75;45,85
2019-11-30;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;570163,586;41,63;-0,01;1,15;0,67;1,66;0,74;45,84
2019-12-01;Domingo;Todas las u.adquisición;665698,052;43,87;-0,04;1,16;0,6;1,9;0,68;48,17
2019-12-01;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;665698,052;43,87;-0,04;1,16;0,6;;0,68;46,27
2019-12-01;Domingo;Demanda agregada;613099,17;43,94;-0,04;1,27;0,68;2,06;0,74;48,65
2019-12-01;Domingo;Comercializadores de último recurso;84212,618;44,58;0,0;1,19;0,69;4,15;0,74;51,36
2019-12-01;Domingo;Comercializadores libres;513761,26;43,86;-0,04;1,28;0,67;1,78;0,74;48,28
2019-12-01;Domingo;Comercializadores libres+consumidor directo en mercado;528886,552;43,84;-0,04;1,28;0,67;1,73;0,74;48,22
2019-12-01;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;530798,345;43,85;-0,04;1,28;0,67;1,72;0,74;48,21
2019-12-02;Lunes;Todas las u.adquisición;795009,615;45,44;-0,03;0,95;0,26;3,21;0,68;50,52
2019-12-02;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;795009,615;45,44;-0,03;0,95;0,26;;0,68;47,31
2019-12-02;Lunes;Demanda agregada;736010,999;45,66;-0,02;1,03;0,32;3,47;0,74;51,2
2019-12-02;Lunes;Comercializadores de último recurso;84772,245;45,93;0,0;1,0;0,24;4,14;0,74;52,05
2019-12-02;Lunes;Comercializadores libres;634716,611;45,65;-0,03;1,03;0,32;3,39;0,74;51,1
2019-12-02;Lunes;Comercializadores libres+consumidor directo en mercado;651238,754;45,63;-0,02;1,04;0,33;3,38;0,74;51,09
2019-12-02;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;652161,123;45,63;-0,02;1,03;0,33;3,38;0,74;51,08
2019-12-03;Martes;Todas las u.adquisición;814593,134;50,67;0,01;1,15;0,16;3,16;0,68;55,84
2019-12-03;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;814593,134;50,67;0,01;1,15;0,16;;0,68;52,68
2019-12-03;Martes;Demanda agregada;753442,843;51,05;0,02;1,26;0,24;3,42;0,74;56,72
2019-12-03;Martes;Comercializadores de último recurso;86411,765;51,92;0,01;1,28;0,11;4,14;0,74;58,19
2019-12-03;Martes;Comercializadores libres;650444,019;50,96;0,02;1,26;0,25;3,34;0,74;56,56
2019-12-03;Martes;Comercializadores libres+consumidor directo en mercado;667031,078;50,94;0,02;1,26;0,25;3,33;0,74;56,53
2019-12-03;Martes;Comercializadores libres+consumidor directo en mercado+exportación;668288,319;50,94;0,02;1,26;0,25;3,32;0,74;56,53
2019-12-04;Miércoles;Todas las u.adquisición;815875,207;54,35;-0,04;0,86;0,12;3,21;0,69;59,18
2019-12-04;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;815875,207;54,35;-0,04;0,86;0,12;;0,69;55,97
