Fecha;Día semana;Tipo de agregación;Energía final (MWh);Mercado diario (€/MWh);Mercado intradiario (€/MWh);Restricciones (€/MWh);Procesos OS (€/MWh);Garantía potencia Pagos capacidad (€/MWh);Total (€/MWh)
2021-10-28;Jueves;Demanda agregada;653030,584;206,59;-0,15;2,17;1,36;0,39;210,36
2021-10-28;Jueves;Comercializadores de último recurso;56965,349;207,46;0,02;2,17;1,36;0,78;211,79
2021-10-28;Jueves;Comercializadores libres;578349,548;206,54;-0,16;2,17;1,34;0,36;210,24
2021-10-28;Jueves;Comercializadores libres+consumidor directo en mercado;596065,235;206,51;-0,17;2,17;1,36;0,35;210,23
2021-10-28;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;597037,004;206,53;-0,19;2,17;1,36;0,35;210,22
2021-10-29;Viernes;Todas las u.adquisición;715149,044;177,56;-0,05;1,83;0,86;0,36;180,55
2021-10-29;Viernes;Demanda agregada;654290,657;178,43;0,02;2,02;1,15;0,39;182,0
2021-10-29;Viernes;Comercializadores de último recurso;57956,0;179,26;0,0;1,87;0,91;0,78;182,82
2021-10-29;Viernes;Comercializadores libres;577621,199;178,41;0,01;2,03;1,14;0,36;181,95
2021-10-29;Viernes;Comercializadores libres+consumidor directo en mercado;596334,657;178,35;0,02;2,03;1,17;0,35;181,93
2021-10-29;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;597309,576;178,37;0,01;2,03;1,17;0,35;181,92
2021-10-30;Sábado;Todas las u.adquisición;691368,127;125,32;0,0;4,41;1,88;;131,6
2021-10-30;Sábado;Demanda agregada;589819,599;127,21;0,0;5,17;2,17;;134,56
2021-10-30;Sábado;Comercializadores de último recurso;60766,115;132,04;0,07;5,03;2,16;;139,28
2021-10-30;Sábado;Comercializadores libres;510053,528;126,72;-0,02;5,19;2,08;;133,97
2021-10-30;Sábado;Comercializadores libres+consumidor directo en mercado;529053,484;126,66;-0,01;5,19;2,17;;134,02
2021-10-30;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;529526,416;126,68;-0,01;5,19;2,17;;134,03
2021-10-31;Domingo;Todas las u.adquisición;684192,695;78,86;-0,21;5,07;2,34;;86,04
2021-10-31;Domingo;Demanda agregada;563438,813;80,1;-0,07;6,26;3,87;;90,15
2021-10-31;Domingo;Comercializadores de último recurso;62398,737;81,39;-0,09;5,88;4,45;;91,63
2021-10-31;Domingo;Comercializadores libres;484022,691;79,97;-0,06;6,3;3,73;;89,93
2021-10-31;Domingo;Comercializadores libres+consumidor directo en mercado;501040,076;79,93;-0,07;6,31;3,8;;89,97
2021-10-31;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;501556,856;79,92;-0,07;6,3;3,79;;89,94
2021-11-01;Lunes;Todas las u.adquisición;686088,367;92,77;-0,96;5,4;2,36;;99,58
2021-11-01;Lunes;Demanda agregada;543134,125;94,84;-1,15;6,9;4,43;;105,02
2021-11-01;Lunes;Comercializadores de último recurso;59829,286;99,41;-0,12;6,1;3,14;;108,54
2021-11-01;Lunes;Comercializadores libres;467214,954;94,31;-1,15;6,99;4,39;;104,54
2021-11-01;Lunes;Comercializadores libres+consumidor directo en mercado;483304,839;94,28;-1,28;6,99;4,59;;104,58
2021-11-01;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;485666,277;94,4;-1,34;6,96;4,57;;104,59
2021-11-02;Martes;Todas las u.adquisición;747703,678;148,11;-0,1;2,56;1,87;0,44;152,89
2021-11-02;Martes;Demanda agregada;637610,006;149,95;-0,09;3,02;2,62;0,52;156,04
2021-11-02;Martes;Comercializadores de último recurso;58686,948;152,97;-0,05;2,85;1,84;0,8;158,42
2021-11-02;Martes;Comercializadores libres;561375,161;149,76;-0,11;3,03;2,66;0,5;155,84
2021-11-02;Martes;Comercializadores libres+consumidor directo en mercado;578923,058;149,65;-0,09;3,04;2,7;0,49;155,79
2021-11-02;Martes;Comercializadores libres+consumidor directo en mercado+exportación;582609,308;149,75;-0,1;3,02;2,69;0,49;155,85
2021-11-03;Miércoles;Todas las u.adquisición;760311,167;154,7;-0,23;2,02;1,62;0,45;158,56
2021-11-03;Miércoles;Demanda agregada;662447,356;155,45;-0,15;2,32;1,99;0,52;160,12
2021-11-03;Miércoles;Comercializadores de último recurso;60687,161;156,92;0,07;2,32;1,85;0,81;161,97
2021-11-03;Miércoles;Comercializadores libres;583825,214;155,33;-0,16;2,32;1,98;0,49;159,96
2021-11-03;Miércoles;Comercializadores libres+consumidor directo en mercado;601760,195;155,3;-0,17;2,32;2,0;0,49;159,93
2021-11-03;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;606431,912;155,34;-0,18;2,3;1,99;0,48;159,93
2021-11-04;Jueves;Todas las u.adquisición;740830,066;173,23;-0,1;2,06;1,31;0,47;176,97
2021-11-04;Jueves;Demanda agregada;669946,065;173,28;-0,09;2,32;1,49;0,52;177,52
2021-11-04;Jueves;Comercializadores de último recurso;62200,373;174,01;0,03;2,26;1,71;0,8;178,8
2021-11-04;Jueves;Comercializadores libres;590169,802;173,24;-0,1;2,32;1,43;0,49;177,38
2021-11-04;Jueves;Comercializadores libres+consumidor directo en mercado;607745,692;173,21;-0,1;2,32;1,46;0,49;177,39
2021-11-04;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;611863,048;173,24;-0,12;2,31;1,46;0,49;177,36
2021-11-05;Viernes;Todas las u.adquisición;763137,175;172,02;-0,09;3,41;1,59;0,46;177,39
2021-11-05;Viernes;Demanda agregada;678990,82;172,51;-0,1;3,91;1,86;0,52;178,7
2021-11-05;Viernes;Comercializadores de último recurso;64190,874;173,92;0,03;3,74;1,7;0,79;180,18
2021-11-05;Viernes;Comercializadores libres;597110,58;172,38;-0,11;3,93;1,86;0,49;178,55
2021-11-05;Viernes;Comercializadores libres+consumidor directo en mercado;614799,946;172,36;-0,12;3,93;1,88;0,49;178,54
2021-11-05;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;617679,42;172,4;-0,12;3,91;1,87;0,49;178,54
2021-11-06;Sábado;Todas las u.adquisición;734344,484;156,76;-0,05;3,39;2,13;;162,24
2021-11-06;Sábado;Demanda agregada;618858,533;157,53;-0,03;4,03;2,89;;164,42
2021-11-06;Sábado;Comercializadores de último recurso;69270,525;157,79;0,01;4,0;2,75;;164,54
2021-11-06;Sábado;Comercializadores libres;531838,463;157,49;-0,04;4,03;2,86;;164,34
2021-11-06;Sábado;Comercializadores libres+consumidor directo en mercado;549588,008;157,5;-0,04;4,04;2,91;;164,4
2021-11-06;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;550536,581;157,51;-0,04;4,03;2,9;;164,41
2021-11-07;Domingo;Todas las u.adquisición;723031,193;132,77;-0,12;6,58;4,06;;143,28
2021-11-07;Domingo;Demanda agregada;582188,949;135,13;-0,14;8,24;5,18;;148,41
2021-11-07;Domingo;Comercializadores de último recurso;72281,601;139,48;-0,03;7,65;6,1;;153,21
2021-11-07;Domingo;Comercializadores libres;493496,494;134,62;-0,13;8,31;5,03;;147,83
2021-11-07;Domingo;Comercializadores libres+consumidor directo en mercado;509907,348;134,52;-0,16;8,32;5,04;;147,72
2021-11-07;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;510366,708;134,52;-0,16;8,32;5,04;;147,72
2021-11-08;Lunes;Todas las u.adquisición;785364,03;168,02;-0,06;4,41;2,03;0,46;174,85
2021-11-08;Lunes;Demanda agregada;679302,496;169,0;-0,07;5,12;2,39;0,53;176,96
2021-11-08;Lunes;Comercializadores de último recurso;67241,547;170,9;-0,02;5,06;2,23;0,8;178,97
2021-11-08;Lunes;Comercializadores libres;593788,142;168,81;-0,06;5,13;2,4;0,51;176,78
2021-11-08;Lunes;Comercializadores libres+consumidor directo en mercado;612060,949;168,79;-0,07;5,13;2,4;0,5;176,74
2021-11-08;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;613840,8;168,83;-0,07;5,11;2,39;0,5;176,76
2021-11-09;Martes;Todas las u.adquisición;770577,744;179,8;0,04;3,53;2,06;0,46;185,9
2021-11-09;Martes;Demanda agregada;689436,689;180,39;0,04;4,09;2,37;0,52;187,41
2021-11-09;Martes;Comercializadores de último recurso;67347,893;182,54;0,04;4,43;2,14;0,8;189,94
2021-11-09;Martes;Comercializadores libres;603361,786;180,21;0,02;4,05;2,39;0,5;187,18
2021-11-09;Martes;Comercializadores libres+consumidor directo en mercado;622088,796;180,16;0,04;4,05;2,4;0,49;187,14
2021-11-09;Martes;Comercializadores libres+consumidor directo en mercado+exportación;623842,471;180,2;0,05;4,04;2,39;0,49;187,16
2021-11-10;Miércoles;Todas las u.adquisición;774084,928;200,87;-0,1;3,95;1,3;0,47;206,49
2021-11-10;Miércoles;Demanda agregada;698613,931;200,88;-0,09;4,73;1,48;0,52;207,52
2021-11-10;Miércoles;Comercializadores de último recurso;67348,864;202,19;0,03;5,08;1,31;0,8;209,42
2021-11-10;Miércoles;Comercializadores libres;613163,725;200,76;-0,1;4,7;1,49;0,5;207,35
2021-11-10;Miércoles;Comercializadores libres+consumidor directo en mercado;631265,067;200,73;-0,1;4,69;1,5;0,49;207,32
2021-11-10;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;633657,228;200,78;-0,09;4,68;1,49;0,49;207,35
2021-11-11;Jueves;Todas las u.adquisición;771091,009;184,84;0,01;2,45;1,16;0,47;188,93
2021-11-11;Jueves;Demanda agregada;699082,105;185,23;-0,01;2,79;1,21;0,52;189,75
2021-11-11;Jueves;Comercializadores de último recurso;67171,263;186,75;-0,03;3,09;1,1;0,79;191,71
2021-11-11;Jueves;Comercializadores libres;613630,483;185,11;-0,02;2,76;1,21;0,5;189,56
2021-11-11;Jueves;Comercializadores libres+consumidor directo en mercado;631910,842;185,07;0,0;2,76;1,23;0,49;189,54
2021-11-11;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;637670,523;185,15;0,01;2,74;1,21;0,49;189,6
2021-11-12;Viernes;Todas las u.adquisición;757775,79;186,36;0,06;2,84;1,29;0,47;191,02
2021-11-12;Viernes;Demanda agregada;692659,392;186,19;0,06;3,27;1,28;0,51;191,31
2021-11-12;Viernes;Comercializadores de último recurso;66630,232;186,01;0,03;3,2;1,15;0,78;191,17
2021-11-12;Viernes;Comercializadores libres;607598,192;186,24;0,03;3,28;1,27;0,49;191,31
2021-11-12;Viernes;Comercializadores libres+consumidor directo en mercado;626029,16;186,21;0,06;3,27;1,29;0,49;191,32
2021-11-12;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;629199,534;186,25;0,07;3,26;1,29;0,48;191,35
2021-11-13;Sábado;Todas las u.adquisición;689412,018;181,59;-0,11;2,73;1,48;;185,7
2021-11-13;Sábado;Demanda agregada;616117,283;181,61;-0,11;3,12;1,6;;186,21
2021-11-13;Sábado;Comercializadores de último recurso;68580,682;183,36;-0,01;3,07;1,53;;187,96
2021-11-13;Sábado;Comercializadores libres;529388,317;181,4;-0,13;3,12;1,6;;185,99
2021-11-13;Sábado;Comercializadores libres+consumidor directo en mercado;547536,601;181,39;-0,13;3,12;1,61;;186,0
2021-11-13;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;549646,498;181,45;-0,13;3,11;1,6;;186,03
2021-11-14;Domingo;Todas las u.adquisición;681995,368;173,36;-0,03;6,0;2,18;;181,51
2021-11-14;Domingo;Demanda agregada;578042,837;173,95;-0,04;7,43;2,69;;184,02
2021-11-14;Domingo;Comercializadores de último recurso;70947,8;175,61;0,0;7,39;2,76;;185,76
2021-11-14;Domingo;Comercializadores libres;490062,61;173,74;-0,05;7,43;2,66;;183,78
2021-11-14;Domingo;Comercializadores libres+consumidor directo en mercado;507095,037;173,71;-0,05;7,43;2,68;;183,78
2021-11-14;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;508577,787;173,75;-0,04;7,41;2,67;;183,79
2021-11-15;Lunes;Todas las u.adquisición;774624,091;181,62;0,17;5,9;1,97;0,47;190,13
2021-11-15;Lunes;Demanda agregada;687078,205;182,66;0,19;6,66;2,28;0,53;192,32
2021-11-15;Lunes;Comercializadores de último recurso;67918,532;184,7;0,04;6,92;2,02;0,8;194,48
2021-11-15;Lunes;Comercializadores libres;600054,631;182,48;0,18;6,63;2,27;0,51;192,07
2021-11-15;Lunes;Comercializadores libres+consumidor directo en mercado;619159,673;182,44;0,21;6,63;2,31;0,5;192,08
2021-11-15;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;621273,096;182,5;0,21;6,61;2,3;0,5;192,12
2021-11-16;Martes;Todas las u.adquisición;782504,858;196,29;-0,1;2,18;0,87;0,47;199,71
2021-11-16;Martes;Demanda agregada;709807,296;196,43;-0,08;2,36;1,07;0,52;200,31
2021-11-16;Martes;Comercializadores de último recurso;69545,321;198,7;0,0;2,6;0,58;0,8;202,68
2021-11-16;Martes;Comercializadores libres;620841,078;196,25;-0,08;2,34;1,11;0,5;200,12
2021-11-16;Martes;Comercializadores libres+consumidor directo en mercado;640261,975;196,19;-0,09;2,34;1,13;0,49;200,05
2021-11-16;Martes;Comercializadores libres+consumidor directo en mercado+exportación;642680,486;196,25;-0,1;2,33;1,12;0,49;200,09
2021-11-17;Miércoles;Todas las u.adquisición;782022,617;196,15;-0,01;5,44;2,19;0,48;204,24
2021-11-17;Miércoles;Demanda agregada;714978,485;196,49;-0,01;5,95;2,49;0,52;205,43
2021-11-17;Miércoles;Comercializadores de último recurso;70342,071;198,9;0,01;6,3;2,28;0,79;208,28
2021-11-17;Miércoles;Comercializadores libres;625779,005;196,27;-0,02;5,91;2,49;0,5;205,15
2021-11-17;Miércoles;Comercializadores libres+consumidor directo en mercado;644636,414;196,23;-0,02;5,91;2,51;0,49;205,12
2021-11-17;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;646593,367;196,26;-0,01;5,89;2,5;0,49;205,14
2021-11-18;Jueves;Todas las u.adquisición;784863,063;228,51;-0,01;3,1;1,99;0,48;234,08
2021-11-18;Jueves;Demanda agregada;716401,904;229,08;0,01;3,42;2,36;0,52;235,4
2021-11-18;Jueves;Comercializadores de último recurso;70819,337;231,68;0,02;3,68;2,27;0,79;238,45
2021-11-18;Jueves;Comercializadores libres;627192,654;228,83;0,01;3,39;2,36;0,5;235,09
2021-11-18;Jueves;Comercializadores libres+consumidor directo en mercado;645582,567;228,79;0,01;3,4;2,37;0,49;235,06
2021-11-18;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;646644,557;228,79;0,01;3,39;2,37;0,49;235,05
2021-11-19;Viernes;Todas las u.adquisición;759885,179;230,38;-0,03;0,99;1,48;0,48;233,31
2021-11-19;Viernes;Demanda agregada;707969,759;230,26;-0,02;1,06;1,58;0,52;233,41
2021-11-19;Viernes;Comercializadores de último recurso;70118,006;231,3;0,04;1,03;1,51;0,78;234,66
2021-11-19;Viernes;Comercializadores libres;619051,337;230,17;-0,03;1,07;1,58;0,5;233,28
2021-11-19;Viernes;Comercializadores libres+consumidor directo en mercado;637851,753;230,15;-0,03;1,07;1,59;0,49;233,27
2021-11-19;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;639430,571;230,17;-0,03;1,06;1,59;0,49;233,28
2021-11-20;Sábado;Todas las u.adquisición;689374,983;219,34;2,59;6,35;1,74;;230,02
2021-11-20;Sábado;Demanda agregada;637198,468;220,07;2,8;7,2;1,83;;231,9
2021-11-20;Sábado;Comercializadores de último recurso;73526,632;222,64;0,16;7,7;2,53;;233,03
2021-11-20;Sábado;Comercializadores libres;544300,683;219,79;3,23;7,14;1,71;;231,88
2021-11-20;Sábado;Comercializadores libres+consumidor directo en mercado;563671,836;219,74;3,14;7,13;1,74;;231,75
2021-11-20;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;565304,733;219,79;3,16;7,11;1,74;;231,79
2021-11-21;Domingo;Todas las u.adquisición;689287,722;229,21;-0,18;1,77;1,8;;232,6
2021-11-21;Domingo;Demanda agregada;587230,619;229,9;-0,21;4,33;2,09;;236,1
2021-11-21;Domingo;Comercializadores de último recurso;73830,493;230,12;-0,04;4,15;2,29;;236,52
2021-11-21;Domingo;Comercializadores libres;496058,741;229,88;-0,24;4,35;2,02;;236,01
2021-11-21;Domingo;Comercializadores libres+consumidor directo en mercado;513400,126;229,86;-0,24;4,35;2,06;;236,04
2021-11-21;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;514488,388;229,87;-0,23;4,34;2,06;;236,04
2021-11-22;Lunes;Todas las u.adquisición;777647,972;239,06;-0,05;1,89;1,14;0,49;242,53
2021-11-22;Lunes;Demanda agregada;705641,644;239,48;-0,05;2,2;1,27;0,54;243,44
2021-11-22;Lunes;Comercializadores de último recurso;72296,804;239,91;0,02;2,15;1,26;0,8;244,14
2021-11-22;Lunes;Comercializadores libres;613873,336;239,49;-0,06;2,21;1,26;0,52;243,42
2021-11-22;Lunes;Comercializadores libres+consumidor directo en mercado;633344,84;239,43;-0,06;2,21;1,28;0,51;243,36
2021-11-22;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;634865,304;239,44;-0,06;2,2;1,27;0,51;243,37
2021-11-23;Martes;Todas las u.adquisición;811339,545;227,23;-0,06;1,35;1,32;0,48;230,33
2021-11-23;Martes;Demanda agregada;735212,424;227,89;-0,05;1,5;1,61;0,54;231,49
2021-11-23;Martes;Comercializadores de último recurso;75275,212;230,7;0,0;1,73;1,48;0,8;234,7
2021-11-23;Martes;Comercializadores libres;640100,54;227,64;-0,05;1,47;1,61;0,51;231,18
2021-11-23;Martes;Comercializadores libres+consumidor directo en mercado;659937,212;227,57;-0,05;1,47;1,63;0,5;231,12
2021-11-23;Martes;Comercializadores libres+consumidor directo en mercado+exportación;663045,842;227,64;-0,04;1,46;1,62;0,5;231,18
2021-11-24;Miércoles;Todas las u.adquisición;821043,151;226,97;-0,04;1,63;1,33;0,49;230,38
2021-11-24;Miércoles;Demanda agregada;747082,362;227,2;-0,05;1,73;1,42;0,54;230,85
2021-11-24;Miércoles;Comercializadores de último recurso;77263,674;227,17;0,02;1,68;1,07;0,8;230,75
2021-11-24;Miércoles;Comercializadores libres;649693,611;227,24;-0,06;1,74;1,44;0,51;230,88
2021-11-24;Miércoles;Comercializadores libres+consumidor directo en mercado;669818,688;227,21;-0,06;1,74;1,46;0,51;230,86
2021-11-24;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;671642,695;227,22;-0,06;1,74;1,46;0,51;230,87
2021-11-25;Jueves;Todas las u.adquisición;836682,038;229,59;-0,03;1,72;1,0;0,48;232,76
2021-11-25;Jueves;Demanda agregada;747079,641;229,96;-0,03;1,94;1,02;0,54;233,42
2021-11-25;Jueves;Comercializadores de último recurso;77588,14;230,89;0,01;1,93;0,82;0,79;234,45
2021-11-25;Jueves;Comercializadores libres;649506,812;229,88;-0,04;1,94;1,03;0,51;233,32
2021-11-25;Jueves;Comercializadores libres+consumidor directo en mercado;669491,501;229,85;-0,03;1,94;1,04;0,51;233,3
2021-11-25;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;671687,136;229,87;-0,03;1,94;1,04;0,5;233,31
2021-11-26;Viernes;Todas las u.adquisición;821520,295;228,12;-0,06;1,57;0,58;0,48;230,68
2021-11-26;Viernes;Demanda agregada;741407,332;228,53;-0,06;1,74;0,72;0,53;231,45
2021-11-26;Viernes;Comercializadores de último recurso;77127,514;229,28;0,05;1,77;0,81;0,78;232,69
2021-11-26;Viernes;Comercializadores libres;644196,334;228,46;-0,07;1,73;0,69;0,51;231,32
2021-11-26;Viernes;Comercializadores libres+consumidor directo en mercado;664279,818;228,44;-0,08;1,73;0,7;0,5;231,3
2021-11-26;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;666254,052;228,45;-0,07;1,73;0,7;0,5;231,31
2021-11-27;Sábado;Todas las u.adquisición;783537,266;204,29;0,23;2,01;2,5;;209,03
2021-11-27;Sábado;Demanda agregada;678881,761;205,27;0,27;2,92;3,29;;211,75
2021-11-27;Sábado;Comercializadores de último recurso;83264,467;206,3;0,08;2,9;2,89;;212,16
2021-11-27;Sábado;Comercializadores libres;574524,235;205,15;0,26;2,92;3,32;;211,64
2021-11-27;Sábado;Comercializadores libres+consumidor directo en mercado;595617,294;205,13;0,3;2,92;3,35;;211,69
2021-11-27;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;597058,014;205,13;0,3;2,91;3,34;;211,68
2021-11-28;Domingo;Todas las u.adquisición;767814,348;202,76;-0,07;2,65;2,17;;207,5
2021-11-28;Domingo;Demanda agregada;649007,531;203,57;-0,09;3,86;2,61;;209,95
2021-11-28;Domingo;Comercializadores de último recurso;88015,758;205,52;0,03;3,62;2,11;;211,28
2021-11-28;Domingo;Comercializadores libres;541559,028;203,31;-0,12;3,89;2,66;;209,75
2021-11-28;Domingo;Comercializadores libres+consumidor directo en mercado;560991,773;203,26;-0,11;3,9;2,69;;209,74
2021-11-28;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;562374,029;203,26;-0,11;3,89;2,68;;209,72
2021-11-29;Lunes;Todas las u.adquisición;842488,005;218,47;0,0;3,13;1,36;0,48;223,44
